trial_id,decision_date,feature_end,date,regime,return,turnover,missing_held_returns,ex_post_stress,research_disclaimer
k2_vol_corr_spread_ew,2010-02-28,2010-02-28,2010-03-31,calm,0.06276712874977391,0.007085213399543974,0,False,Research only; not investment advice.
unconditional_erc,2010-02-28,2010-02-28,2010-03-31,all,0.020170477725920056,0.009071159593867062,0,False,Research only; not investment advice.
unconditional_ew,2010-02-28,2010-02-28,2010-03-31,all,0.04777037646024274,0.008819247448546733,0,False,Research only; not investment advice.
always_calm,2010-02-28,2010-02-28,2010-03-31,calm,0.038744940762082215,0.010551693899449315,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-03-31,2010-03-31,2010-04-30,calm,0.016041204447112593,0.13731422772472215,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-03-31,2010-03-31,2010-04-30,calm,0.02551566718077404,0.06666666666666661,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-03-31,2010-03-31,2010-04-30,calm,0.016041204447112593,0.13731422772472215,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-03-31,2010-03-31,2010-04-30,calm,0.02551566718077404,0.06666666666666661,0,False,Research only; not investment advice.
unconditional_erc,2010-03-31,2010-03-31,2010-04-30,all,0.015081186411038009,0.07706535924081509,0,False,Research only; not investment advice.
unconditional_ew,2010-03-31,2010-03-31,2010-04-30,all,0.024115349677778314,0.05011762674993247,0,False,Research only; not investment advice.
always_calm,2010-03-31,2010-03-31,2010-04-30,calm,0.016041204447112593,0.13731422772472215,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-04-30,2010-04-30,2010-05-31,calm,-0.05041224327364383,0.006804280637264038,0,True,Research only; not investment advice.
k2_vol_corr_ew,2010-04-30,2010-04-30,2010-05-31,calm,-0.0726043739291124,0.009313270084976517,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-04-30,2010-04-30,2010-05-31,calm,-0.05041224327364383,0.006804280637264038,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-04-30,2010-04-30,2010-05-31,calm,-0.0726043739291124,0.009313270084976517,0,True,Research only; not investment advice.
unconditional_erc,2010-04-30,2010-04-30,2010-05-31,all,-0.025843236956696228,0.006405743821112448,0,True,Research only; not investment advice.
unconditional_ew,2010-04-30,2010-04-30,2010-05-31,all,-0.05657597460512482,0.008621851498849937,0,True,Research only; not investment advice.
always_calm,2010-04-30,2010-04-30,2010-05-31,calm,-0.05041224327364383,0.006804280637264038,0,True,Research only; not investment advice.
k2_vol_corr_erc,2010-05-31,2010-05-31,2010-06-30,calm,-0.023964361524724413,0.028271975724721166,0,True,Research only; not investment advice.
k2_vol_corr_ew,2010-05-31,2010-05-31,2010-06-30,calm,-0.04550176675034683,0.008041635669150393,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-05-31,2010-05-31,2010-06-30,calm,-0.023964361524724413,0.028271975724721166,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-05-31,2010-05-31,2010-06-30,calm,-0.04550176675034683,0.008041635669150393,0,True,Research only; not investment advice.
unconditional_erc,2010-05-31,2010-05-31,2010-06-30,all,-0.006417938779948309,0.021653873064963983,0,True,Research only; not investment advice.
unconditional_ew,2010-05-31,2010-05-31,2010-06-30,all,-0.03143233486082678,0.016194459395427244,0,True,Research only; not investment advice.
always_calm,2010-05-31,2010-05-31,2010-06-30,calm,-0.023964361524724413,0.028271975724721166,0,True,Research only; not investment advice.
k2_vol_corr_erc,2010-06-30,2010-06-30,2010-07-31,calm,0.04906131714211365,0.011938839237720862,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-06-30,2010-06-30,2010-07-31,calm,0.06952046201647476,0.012371626602607669,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-06-30,2010-06-30,2010-07-31,calm,0.04906131714211365,0.011938839237720862,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-06-30,2010-06-30,2010-07-31,calm,0.06952046201647476,0.012371626602607669,0,False,Research only; not investment advice.
unconditional_erc,2010-06-30,2010-06-30,2010-07-31,all,0.02875450926269064,0.00817154400130873,0,False,Research only; not investment advice.
unconditional_ew,2010-06-30,2010-06-30,2010-07-31,all,0.05375261161120734,0.016406500798685383,0,False,Research only; not investment advice.
always_calm,2010-06-30,2010-06-30,2010-07-31,calm,0.04906131714211365,0.011938839237720862,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-07-31,2010-07-31,2010-08-31,calm,-0.026383759338326818,0.02065885198430981,0,True,Research only; not investment advice.
k2_vol_corr_ew,2010-07-31,2010-07-31,2010-08-31,calm,-0.04571323358570338,0.006174474206787045,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-07-31,2010-07-31,2010-08-31,calm,-0.026383759338326818,0.02065885198430981,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-07-31,2010-07-31,2010-08-31,calm,-0.04571323358570338,0.006174474206787045,0,True,Research only; not investment advice.
unconditional_erc,2010-07-31,2010-07-31,2010-08-31,all,-0.005537253217629339,0.01926722528847918,0,True,Research only; not investment advice.
unconditional_ew,2010-07-31,2010-07-31,2010-08-31,all,-0.03096085544048765,0.013582852952636032,0,True,Research only; not investment advice.
always_calm,2010-07-31,2010-07-31,2010-08-31,calm,-0.026383759338326818,0.02065885198430981,0,True,Research only; not investment advice.
k2_vol_corr_erc,2010-08-31,2010-08-31,2010-09-30,calm,0.059377260873991415,0.011648428881458638,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-08-31,2010-08-31,2010-09-30,calm,0.09458945078266001,0.00846087680615952,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-08-31,2010-08-31,2010-09-30,calm,0.059377260873991415,0.011648428881458638,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-08-31,2010-08-31,2010-09-30,calm,0.09458945078266001,0.00846087680615952,0,False,Research only; not investment advice.
unconditional_erc,2010-08-31,2010-08-31,2010-09-30,all,0.03499665008743796,0.008111633312239894,0,False,Research only; not investment advice.
unconditional_ew,2010-08-31,2010-08-31,2010-09-30,all,0.07638544327229703,0.014640731003036225,0,False,Research only; not investment advice.
always_calm,2010-08-31,2010-08-31,2010-09-30,calm,0.059377260873991415,0.011648428881458638,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-09-30,2010-09-30,2010-10-31,calm,0.023970751319045563,0.03900699493322414,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-09-30,2010-09-30,2010-10-31,calm,0.035137893468557516,0.01096219741668843,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-09-30,2010-09-30,2010-10-31,calm,0.023970751319045563,0.03900699493322414,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-09-30,2010-09-30,2010-10-31,calm,0.035137893468557516,0.01096219741668843,0,False,Research only; not investment advice.
unconditional_erc,2010-09-30,2010-09-30,2010-10-31,all,0.015351635198037884,0.028214046092825136,0,False,Research only; not investment advice.
unconditional_ew,2010-09-30,2010-09-30,2010-10-31,all,0.030247454455838527,0.01812532723463193,0,False,Research only; not investment advice.
always_calm,2010-09-30,2010-09-30,2010-10-31,calm,0.023970751319045563,0.03900699493322414,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-10-31,2010-10-31,2010-11-30,calm,-0.0012121557316804913,0.008209344328060492,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-10-31,2010-10-31,2010-11-30,calm,0.004668066949328928,0.00400212997297749,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-10-31,2010-10-31,2010-11-30,calm,-0.0012121557316804913,0.008209344328060492,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-10-31,2010-10-31,2010-11-30,calm,0.004668066949328928,0.00400212997297749,0,False,Research only; not investment advice.
unconditional_erc,2010-10-31,2010-10-31,2010-11-30,all,-0.005919277892609123,0.011527209880705656,0,False,Research only; not investment advice.
unconditional_ew,2010-10-31,2010-10-31,2010-11-30,all,0.0025762269370892617,0.0061292065375120955,0,False,Research only; not investment advice.
always_calm,2010-10-31,2010-10-31,2010-11-30,calm,-0.0012121557316804913,0.008209344328060492,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-11-30,2010-11-30,2010-12-31,calm,0.03799782476013112,0.0071526828917057375,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-11-30,2010-11-30,2010-12-31,calm,0.06418262098328928,0.010154868461396668,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-11-30,2010-11-30,2010-12-31,calm,0.03799782476013112,0.0071526828917057375,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-11-30,2010-11-30,2010-12-31,calm,0.06418262098328928,0.010154868461396668,0,False,Research only; not investment advice.
unconditional_erc,2010-11-30,2010-11-30,2010-12-31,all,0.015880622914900305,0.007807305878544505,0,False,Research only; not investment advice.
unconditional_ew,2010-11-30,2010-11-30,2010-12-31,all,0.049400617269941285,0.010269307396234127,0,False,Research only; not investment advice.
always_calm,2010-11-30,2010-11-30,2010-12-31,calm,0.03799782476013112,0.0071526828917057375,0,False,Research only; not investment advice.
k2_vol_corr_erc,2010-12-31,2010-12-31,2011-01-31,calm,0.0067628508408413895,0.021148340621728372,0,False,Research only; not investment advice.
k2_vol_corr_ew,2010-12-31,2010-12-31,2011-01-31,calm,0.010509882932069422,0.008068429011852958,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2010-12-31,2010-12-31,2011-01-31,calm,0.0067628508408413895,0.021148340621728372,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2010-12-31,2010-12-31,2011-01-31,calm,0.010509882932069422,0.008068429011852958,0,False,Research only; not investment advice.
unconditional_erc,2010-12-31,2010-12-31,2011-01-31,all,0.001347711431659016,0.021647567884978465,0,False,Research only; not investment advice.
unconditional_ew,2010-12-31,2010-12-31,2011-01-31,all,0.00577732906915336,0.01504192007388273,0,False,Research only; not investment advice.
always_calm,2010-12-31,2010-12-31,2011-01-31,calm,0.0067628508408413895,0.021148340621728372,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-01-31,2011-01-31,2011-02-28,calm,0.02152969580304962,0.005890504706264085,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-01-31,2011-01-31,2011-02-28,calm,0.032714380118616534,0.0063688622239396475,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-01-31,2011-01-31,2011-02-28,calm,0.02152969580304962,0.005890504706264085,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-01-31,2011-01-31,2011-02-28,calm,0.032714380118616534,0.0063688622239396475,0,False,Research only; not investment advice.
unconditional_erc,2011-01-31,2011-01-31,2011-02-28,all,0.017343938393658692,0.0054405938729149795,0,False,Research only; not investment advice.
unconditional_ew,2011-01-31,2011-01-31,2011-02-28,all,0.02978777093596614,0.0071518072527624425,0,False,Research only; not investment advice.
always_calm,2011-01-31,2011-01-31,2011-02-28,calm,0.02152969580304962,0.005890504706264085,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-02-28,2011-02-28,2011-03-31,calm,0.005484601233438198,0.006521919470837885,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-02-28,2011-02-28,2011-03-31,calm,0.012070013635295735,0.005775474645490934,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-02-28,2011-02-28,2011-03-31,calm,0.005484601233438198,0.006521919470837885,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-02-28,2011-02-28,2011-03-31,calm,0.012070013635295735,0.005775474645490934,0,False,Research only; not investment advice.
unconditional_erc,2011-02-28,2011-02-28,2011-03-31,all,0.0031553485840175553,0.04307986555484307,0,False,Research only; not investment advice.
unconditional_ew,2011-02-28,2011-02-28,2011-03-31,all,0.011080675969475486,0.007415958901772882,0,False,Research only; not investment advice.
always_calm,2011-02-28,2011-02-28,2011-03-31,calm,0.005484601233438198,0.006521919470837885,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-03-31,2011-03-31,2011-04-30,calm,0.024173453126002283,0.004402552081788542,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-03-31,2011-03-31,2011-04-30,calm,0.029382649787520008,0.008057489951567229,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-03-31,2011-03-31,2011-04-30,calm,0.024173453126002283,0.004402552081788542,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-03-31,2011-03-31,2011-04-30,calm,0.029382649787520008,0.008057489951567229,0,False,Research only; not investment advice.
unconditional_erc,2011-03-31,2011-03-31,2011-04-30,all,0.022793327683722282,0.0031182734168079393,0,False,Research only; not investment advice.
unconditional_ew,2011-03-31,2011-03-31,2011-04-30,all,0.030732960195787997,0.007898963147706991,0,False,Research only; not investment advice.
always_calm,2011-03-31,2011-03-31,2011-04-30,calm,0.024173453126002283,0.004402552081788542,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-04-30,2011-04-30,2011-05-31,calm,-0.0008260210630869899,0.0038142718227919814,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-04-30,2011-04-30,2011-05-31,calm,-0.011817106554991817,0.004188822587268666,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-04-30,2011-04-30,2011-05-31,calm,-0.0008260210630869899,0.0038142718227919814,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-04-30,2011-04-30,2011-05-31,calm,-0.011817106554991817,0.004188822587268666,0,False,Research only; not investment advice.
unconditional_erc,2011-04-30,2011-04-30,2011-05-31,all,0.0022256095097066635,0.00697808138672248,0,False,Research only; not investment advice.
unconditional_ew,2011-04-30,2011-04-30,2011-05-31,all,-0.010594874730674395,0.006267867703127698,0,False,Research only; not investment advice.
always_calm,2011-04-30,2011-04-30,2011-05-31,calm,-0.0008260210630869899,0.0038142718227919814,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-05-31,2011-05-31,2011-06-30,calm,-0.014624453156125667,0.005034281274200336,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-05-31,2011-05-31,2011-06-30,calm,-0.017535545058762775,0.0040987496161738815,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-05-31,2011-05-31,2011-06-30,calm,-0.014624453156125667,0.005034281274200336,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-05-31,2011-05-31,2011-06-30,calm,-0.017535545058762775,0.0040987496161738815,0,False,Research only; not investment advice.
unconditional_erc,2011-05-31,2011-05-31,2011-06-30,all,-0.00956988457980983,0.004745614106775974,0,False,Research only; not investment advice.
unconditional_ew,2011-05-31,2011-05-31,2011-06-30,all,-0.015962224940973508,0.006690342659893721,0,False,Research only; not investment advice.
always_calm,2011-05-31,2011-05-31,2011-06-30,calm,-0.014624453156125667,0.005034281274200336,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-06-30,2011-06-30,2011-07-31,calm,-0.003970111096465783,0.01602079447555354,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-06-30,2011-06-30,2011-07-31,calm,-0.019278822133309875,0.0022652705921173896,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-06-30,2011-06-30,2011-07-31,calm,-0.003970111096465783,0.01602079447555354,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-06-30,2011-06-30,2011-07-31,calm,-0.019278822133309875,0.0022652705921173896,0,False,Research only; not investment advice.
unconditional_erc,2011-06-30,2011-06-30,2011-07-31,all,0.007452885866476405,0.007601853686950265,0,False,Research only; not investment advice.
unconditional_ew,2011-06-30,2011-06-30,2011-07-31,all,-0.007299330341373191,0.0046167853792390065,0,False,Research only; not investment advice.
always_calm,2011-06-30,2011-06-30,2011-07-31,calm,-0.003970111096465783,0.01602079447555354,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-07-31,2011-07-31,2011-08-31,calm,-0.03131681897996627,0.007027047223434016,0,True,Research only; not investment advice.
k2_vol_corr_ew,2011-07-31,2011-07-31,2011-08-31,calm,-0.06337828553252926,0.007835401956843638,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-07-31,2011-07-31,2011-08-31,calm,-0.03131681897996627,0.007027047223434016,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-07-31,2011-07-31,2011-08-31,calm,-0.06337828553252926,0.007835401956843638,0,True,Research only; not investment advice.
unconditional_erc,2011-07-31,2011-07-31,2011-08-31,all,-0.007796235913513823,0.009081134409563898,0,True,Research only; not investment advice.
unconditional_ew,2011-07-31,2011-07-31,2011-08-31,all,-0.042774706593666924,0.012476206817791415,0,True,Research only; not investment advice.
always_calm,2011-07-31,2011-07-31,2011-08-31,calm,-0.03131681897996627,0.007027047223434016,0,True,Research only; not investment advice.
k2_vol_corr_erc,2011-08-31,2011-08-31,2011-09-30,calm,-0.041156277119547724,0.007772383964524343,0,True,Research only; not investment advice.
k2_vol_corr_ew,2011-08-31,2011-08-31,2011-09-30,calm,-0.08748571562953396,0.010187137090931095,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-08-31,2011-08-31,2011-09-30,calm,-0.041156277119547724,0.007772383964524343,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-08-31,2011-08-31,2011-09-30,calm,-0.08748571562953396,0.010187137090931095,0,True,Research only; not investment advice.
unconditional_erc,2011-08-31,2011-08-31,2011-09-30,all,-0.022655948418312116,0.010429655825113087,0,True,Research only; not investment advice.
unconditional_ew,2011-08-31,2011-08-31,2011-09-30,all,-0.0729307607203755,0.02037498847376873,0,True,Research only; not investment advice.
always_calm,2011-08-31,2011-08-31,2011-09-30,calm,-0.041156277119547724,0.007772383964524343,0,True,Research only; not investment advice.
k2_vol_corr_erc,2011-09-30,2011-09-30,2011-10-31,calm,0.06724124935414233,0.01292287390889766,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-09-30,2011-09-30,2011-10-31,calm,0.11535460644703008,0.01641184166745229,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-09-30,2011-09-30,2011-10-31,calm,0.06724124935414233,0.01292287390889766,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-09-30,2011-09-30,2011-10-31,calm,0.11535460644703008,0.01641184166745229,0,False,Research only; not investment advice.
unconditional_erc,2011-09-30,2011-09-30,2011-10-31,all,0.039555002502239256,0.022669869723186846,0,False,Research only; not investment advice.
unconditional_ew,2011-09-30,2011-09-30,2011-10-31,all,0.09329853975488933,0.024786891129902785,0,False,Research only; not investment advice.
always_calm,2011-09-30,2011-09-30,2011-10-31,calm,0.06724124935414233,0.01292287390889766,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-10-31,2011-10-31,2011-11-30,calm,-0.008690754344409498,0.13294598171468397,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-10-31,2011-10-31,2011-11-30,calm,-0.00998707920061932,0.012646186333129722,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-10-31,2011-10-31,2011-11-30,calm,-0.008690754344409498,0.13294598171468397,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-10-31,2011-10-31,2011-11-30,calm,-0.00998707920061932,0.012646186333129722,0,False,Research only; not investment advice.
unconditional_erc,2011-10-31,2011-10-31,2011-11-30,all,-0.00323042372213515,0.08824743121500767,0,False,Research only; not investment advice.
unconditional_ew,2011-10-31,2011-10-31,2011-11-30,all,-0.007366046829830268,0.020263196256150175,0,False,Research only; not investment advice.
always_calm,2011-10-31,2011-10-31,2011-11-30,calm,-0.008690754344409498,0.13294598171468397,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-11-30,2011-11-30,2011-12-31,calm,0.012399800225682418,0.3461578491643609,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-11-30,2011-11-30,2011-12-31,calm,0.0027145712416505995,0.06250000000000001,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-11-30,2011-11-30,2011-12-31,calm,0.012399800225682418,0.3461578491643609,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-11-30,2011-11-30,2011-12-31,calm,0.0027145712416505995,0.06250000000000001,0,False,Research only; not investment advice.
unconditional_erc,2011-11-30,2011-11-30,2011-12-31,all,0.008785460724518274,0.19298671719761995,0,False,Research only; not investment advice.
unconditional_ew,2011-11-30,2011-11-30,2011-12-31,all,0.0007474222702468455,0.04761904761904766,0,False,Research only; not investment advice.
always_calm,2011-11-30,2011-11-30,2011-12-31,calm,0.012399800225682418,0.3461578491643609,0,False,Research only; not investment advice.
k2_vol_corr_erc,2011-12-31,2011-12-31,2012-01-31,calm,0.029615096492479513,0.0068247591263027995,0,False,Research only; not investment advice.
k2_vol_corr_ew,2011-12-31,2011-12-31,2012-01-31,calm,0.055419432199402666,0.0073332720888311005,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2011-12-31,2011-12-31,2012-01-31,calm,0.029615096492479513,0.0068247591263027995,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2011-12-31,2011-12-31,2012-01-31,calm,0.055419432199402666,0.0073332720888311005,0,False,Research only; not investment advice.
unconditional_erc,2011-12-31,2011-12-31,2012-01-31,all,0.023911200858533287,0.03740411292731942,0,False,Research only; not investment advice.
unconditional_ew,2011-12-31,2011-12-31,2012-01-31,all,0.04912203239903653,0.008087687789360275,0,False,Research only; not investment advice.
always_calm,2011-12-31,2011-12-31,2012-01-31,calm,0.029615096492479513,0.0068247591263027995,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-01-31,2012-01-31,2012-02-29,calm,0.01435178955903852,0.010846658294540233,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-01-31,2012-01-31,2012-02-29,calm,0.03513418870855825,0.008614453988093938,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-01-31,2012-01-31,2012-02-29,stress,0.0037503128382087476,0.9758366042903572,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-01-31,2012-01-31,2012-02-29,stress,0.011063324893898625,0.9382733392648198,0,False,Research only; not investment advice.
unconditional_erc,2012-01-31,2012-01-31,2012-02-29,all,0.007113875446573404,0.026673976958285515,0,False,Research only; not investment advice.
unconditional_ew,2012-01-31,2012-01-31,2012-02-29,all,0.02802991851937649,0.010740571520789617,0,False,Research only; not investment advice.
always_calm,2012-01-31,2012-01-31,2012-02-29,calm,0.01435178955903852,0.010846658294540233,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-02-29,2012-02-29,2012-03-31,calm,-0.0023062177897729508,0.11624371698678625,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-02-29,2012-02-29,2012-03-31,calm,0.012558959067794504,0.006949953927427709,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-02-29,2012-02-29,2012-03-31,calm,-0.0023062177897729508,0.9735034454040502,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-02-29,2012-02-29,2012-03-31,calm,0.012558959067794504,0.9374999999999999,0,False,Research only; not investment advice.
unconditional_erc,2012-02-29,2012-02-29,2012-03-31,all,-0.003330629619721246,0.021001033438592,0,False,Research only; not investment advice.
unconditional_ew,2012-02-29,2012-02-29,2012-03-31,all,0.007064672963770633,0.008650517170313083,0,False,Research only; not investment advice.
always_calm,2012-02-29,2012-02-29,2012-03-31,calm,-0.0023062177897729508,0.11624371698678625,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-03-31,2012-03-31,2012-04-30,calm,0.00745940083517777,0.01009181471995363,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-03-31,2012-03-31,2012-04-30,calm,-0.006444449144859329,0.008749292207086076,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-03-31,2012-03-31,2012-04-30,calm,0.00745940083517777,0.01009181471995363,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-03-31,2012-03-31,2012-04-30,calm,-0.006444449144859329,0.008749292207086076,0,False,Research only; not investment advice.
unconditional_erc,2012-03-31,2012-03-31,2012-04-30,all,0.00889188567830781,0.0181088035674705,0,False,Research only; not investment advice.
unconditional_ew,2012-03-31,2012-03-31,2012-04-30,all,-0.0033668810503325115,0.009233353309339495,0,False,Research only; not investment advice.
always_calm,2012-03-31,2012-03-31,2012-04-30,calm,0.00745940083517777,0.01009181471995363,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-04-30,2012-04-30,2012-05-31,calm,-0.011436071600820118,0.016391472807356262,0,True,Research only; not investment advice.
k2_vol_corr_ew,2012-04-30,2012-04-30,2012-05-31,calm,-0.05958853940799615,0.0044702786521213615,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-04-30,2012-04-30,2012-05-31,calm,-0.011436071600820118,0.016391472807356262,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-04-30,2012-04-30,2012-05-31,calm,-0.05958853940799615,0.0044702786521213615,0,True,Research only; not investment advice.
unconditional_erc,2012-04-30,2012-04-30,2012-05-31,all,-0.003921643920555029,0.058223193548900244,0,True,Research only; not investment advice.
unconditional_ew,2012-04-30,2012-04-30,2012-05-31,all,-0.04877331866930249,0.005511717574252423,0,True,Research only; not investment advice.
always_calm,2012-04-30,2012-04-30,2012-05-31,calm,-0.011436071600820118,0.016391472807356262,0,True,Research only; not investment advice.
k2_vol_corr_erc,2012-05-31,2012-05-31,2012-06-30,calm,0.014750523783141853,0.018083310491242045,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-05-31,2012-05-31,2012-06-30,calm,0.0358497418639593,0.011489707936528367,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-05-31,2012-05-31,2012-06-30,calm,0.014750523783141853,0.018083310491242045,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-05-31,2012-05-31,2012-06-30,calm,0.0358497418639593,0.011489707936528367,0,False,Research only; not investment advice.
unconditional_erc,2012-05-31,2012-05-31,2012-06-30,all,0.007836158146592049,0.009617608666165605,0,False,Research only; not investment advice.
unconditional_ew,2012-05-31,2012-05-31,2012-06-30,all,0.028875973424266312,0.018261424989361574,0,False,Research only; not investment advice.
always_calm,2012-05-31,2012-05-31,2012-06-30,calm,0.014750523783141853,0.018083310491242045,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-06-30,2012-06-30,2012-07-31,calm,0.015341794218934944,0.012676027160650312,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-06-30,2012-06-30,2012-07-31,calm,0.004257145383232996,0.0068891380759160785,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-06-30,2012-06-30,2012-07-31,calm,0.015341794218934944,0.012676027160650312,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-06-30,2012-06-30,2012-07-31,calm,0.004257145383232996,0.0068891380759160785,0,False,Research only; not investment advice.
unconditional_erc,2012-06-30,2012-06-30,2012-07-31,all,0.013684022486338416,0.008035778421230742,0,False,Research only; not investment advice.
unconditional_ew,2012-06-30,2012-06-30,2012-07-31,all,0.007937387906606797,0.008779670326175572,0,False,Research only; not investment advice.
always_calm,2012-06-30,2012-06-30,2012-07-31,calm,0.015341794218934944,0.012676027160650312,0,False,Research only; not investment advice.
k2_vol_corr_erc,2012-07-31,2012-07-31,2012-08-31,calm,0.008579259734172175,0.05694116684946724,0,False,Research only; not investment advice.
k2_vol_corr_ew,2012-07-31,2012-07-31,2012-08-31,calm,0.023904971215767783,0.05882352941176474,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2012-07-31,2012-07-31,2012-08-31,calm,0.008579259734172175,0.05694116684946724,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2012-07-31,2012-07-31,2012-08-31,calm,0.023904971215767783,0.05882352941176474,0,False,Research only; not investment advice.
unconditional_erc,2012-07-31,2012-07-31,2012-08-31,all,0.006468999129600174,0.031171002870019324,0,False,Research only; not investment advice.
