decision_date,date,window_weeks,strategy_id,ticker,weight
2021-03-31,2021-04-30,156,minvar_lw_weekly,USO,6.002964758625085e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,SLV,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,DXJ,0.037984963753957796
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSG,0.002068099028820848
2021-03-31,2021-04-30,156,minvar_lw_weekly,IEI,0.12500633063890365
2021-03-31,2021-04-30,156,minvar_lw_weekly,VEU,5.233457327401843e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,BND,0.011884410167337277
2021-03-31,2021-04-30,156,minvar_lw_weekly,BSV,0.12900414614923594
2021-03-31,2021-04-30,156,minvar_lw_weekly,VEA,1.3908792777229176e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,MUB,1.7350811578027915e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,NYF,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,JNK,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCZ,6.176610115488882e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,ACWI,1.3672195555874154e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,ACWX,9.052897265901897e-19
2021-03-31,2021-04-30,156,minvar_lw_weekly,VT,2.8322973203139544e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,HYD,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHX,5.0331821433559435e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHF,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHA,4.242320839921324e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,VCIT,4.908217603126744e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,VCSH,0.01623329404504728
2021-03-31,2021-04-30,156,minvar_lw_weekly,ILTB,7.638860618108047e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,PPLT,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,CORN,0.007733988513644425
2021-03-31,2021-04-30,156,minvar_lw_weekly,EMLC,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHP,0.004228253481850202
2021-03-31,2021-04-30,156,minvar_lw_weekly,VOO,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,VOOV,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,VIOG,9.026565522160262e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,VTWO,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,STIP,0.1258088564711522
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHM,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,WEAT,0.003825243141842771
2021-03-31,2021-04-30,156,minvar_lw_weekly,CANE,1.3896168667444101e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,SOYB,0.005660928721716075
2021-03-31,2021-04-30,156,minvar_lw_weekly,USMV,1.2536990053462249e-17
2021-03-31,2021-04-30,156,minvar_lw_weekly,EFAV,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,LEMB,3.983127640116727e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,SPTS,0.1790460374381823
2021-03-31,2021-04-30,156,minvar_lw_weekly,GOVT,0.07654175458032945
2021-03-31,2021-04-30,156,minvar_lw_weekly,TAGS,0.02469012508463028
2021-03-31,2021-04-30,156,minvar_lw_weekly,SJNK,3.974148114939619e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,IEFA,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,SPHD,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,VLUE,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,FTSL,0.005845670388366133
2021-03-31,2021-04-30,156,minvar_lw_weekly,QUAL,4.752900030286598e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,HEFA,5.717352884366698e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,IEUR,1.9421329750504526e-18
2021-03-31,2021-04-30,156,minvar_lw_weekly,IQLT,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,GBTC,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSLC,9.902392963529357e-19
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSIE,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSEU,0.0
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSJY,9.336594095479535e-18
2021-03-31,2021-04-30,156,erc_weekly,SPY,0.003615844365027377
2021-03-31,2021-04-30,156,erc_weekly,MDY,0.0027759394383703472
2021-03-31,2021-04-30,156,erc_weekly,EWJ,0.0048428881764963246
2021-03-31,2021-04-30,156,erc_weekly,QQQ,0.003991565286590744
2021-03-31,2021-04-30,156,erc_weekly,IVV,0.0036072798445135287
2021-03-31,2021-04-30,156,erc_weekly,IWB,0.003501146215601074
2021-03-31,2021-04-30,156,erc_weekly,IWM,0.0027092544062821268
2021-03-31,2021-04-30,156,erc_weekly,IWD,0.003320742187529919
2021-03-31,2021-04-30,156,erc_weekly,IJR,0.0026898820113051107
2021-03-31,2021-04-30,156,erc_weekly,IJH,0.002776380344081478
2021-03-31,2021-04-30,156,erc_weekly,IVE,0.0034455901586867062
2021-03-31,2021-04-30,156,erc_weekly,IWV,0.003495254508411512
2021-03-31,2021-04-30,156,erc_weekly,IWO,0.0027283557217395627
2021-03-31,2021-04-30,156,erc_weekly,IWN,0.0026570584553074527
2021-03-31,2021-04-30,156,erc_weekly,IJT,0.0026723399104039516
2021-03-31,2021-04-30,156,erc_weekly,IJS,0.002713530360963908
2021-03-31,2021-04-30,156,erc_weekly,IJK,0.002887773121569884
2021-03-31,2021-04-30,156,erc_weekly,IJJ,0.0026474777164847817
2021-03-31,2021-04-30,156,erc_weekly,IEV,0.0032849821428793343
2021-03-31,2021-04-30,156,erc_weekly,IUSV,0.0033910263459840996
2021-03-31,2021-04-30,156,erc_weekly,SPYV,0.0034491949658058585
2021-03-31,2021-04-30,156,erc_weekly,VTI,0.0034762375524604
2021-03-31,2021-04-30,156,erc_weekly,IWP,0.003116748837652491
2021-03-31,2021-04-30,156,erc_weekly,IWS,0.0027860860918596632
2021-03-31,2021-04-30,156,erc_weekly,EFA,0.0036595607117950674
2021-03-31,2021-04-30,156,erc_weekly,IWR,0.0029206491421982714
2021-03-31,2021-04-30,156,erc_weekly,VXF,0.002696227124514461
2021-03-31,2021-04-30,156,erc_weekly,TLT,0.03466091221934313
2021-03-31,2021-04-30,156,erc_weekly,IEF,0.06651074772058846
2021-03-31,2021-04-30,156,erc_weekly,SHY,0.09910200082411999
2021-03-31,2021-04-30,156,erc_weekly,EEM,0.0041967078738446625
2021-03-31,2021-04-30,156,erc_weekly,AGG,0.017890697407748544
2021-03-31,2021-04-30,156,erc_weekly,TIP,0.021254599067962517
