date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,corr_elevated,z_elevated,mean_abs_corr,z,z_rule,sigma_hat,sigma_star,lookback,corr_lookback_months,f_min,f_max,g_min,cash_ticker,cash_price_source,thin_history_tickers,include_thin,n_sleeves,n_thin_sleeves,n_panel_names_eligible,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2024-10-31,2024-11-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,True,False,0.7310684018375723,0.11231896484849846,mkt_vol,0.11822283763536905,0.17502365139610773,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.7,0.2,0.1,0.0
2024-11-29,2024-12-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.656480906227937,0.13975240157878432,mkt_vol,0.1548821745471451,0.17466613328319172,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.75,0.000375,0.175,0.05,0.025,0.75
2024-12-31,2025-01-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6675032834719304,0.1409650967946446,mkt_vol,0.1524647669190223,0.17423307942256494,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2025-01-31,2025-02-28,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6677305152659349,0.1367016494064271,mkt_vol,0.1440721932943855,0.17370349050160877,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2025-02-28,2025-03-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,0.25,0.25,True,True,True,0.6578913201974211,0.128118675219721,mkt_vol,0.13818507243193462,0.17308136009212371,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.175,0.05,0.025,0.75
2025-03-31,2025-04-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,0.8041962806261589,0.25,0.20104907015653972,True,True,True,0.6476179173218392,0.20505779748511757,mkt_vol,0.21656291294025504,0.17415908910811975,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.04895092984346028,2.4475464921730138e-05,0.1407343491095778,0.040209814031307946,0.020104907015653973,0.7989509298434603
2025-04-30,2025-05-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,0.36853584670501377,1.0,0.36853584670501377,False,False,True,0.5757712686917931,0.4839110354333367,mkt_vol,0.5017875835503741,0.18492671196979996,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.167486776548474,8.3743388274237e-05,0.2579750926935096,0.07370716934100276,0.03685358467050138,0.6314641532949863
2025-05-30,2025-06-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,True,0.5341314527671943,0.16901091984911254,mkt_vol,0.17824449736548353,0.18481718877252487,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.6314641532949863,0.00031573207664749314,0.7,0.2,0.1,0.0
2025-06-30,2025-07-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5642063194008299,0.09835383388866674,mkt_vol,0.10470959913097047,0.1837820960674686,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-07-31,2025-08-29,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5604932208589337,0.06861508197893296,mkt_vol,0.07375282812519744,0.182336592819198,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-08-29,2025-09-30,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5790947564558387,0.11905935141859555,mkt_vol,0.13024242107557144,0.1815190314351461,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-09-30,2025-10-31,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,False,0.5750473215293986,0.07097208033448507,mkt_vol,0.07478664285164062,0.18027106270037735,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
2025-10-31,2025-11-28,VCFC_option_a_vt_L21_C12_g0p25_mkt_vol,option_a,option_a_vt,1.0,1.0,1.0,False,False,True,0.5520074285909171,0.14210117244805062,mkt_vol,0.1541260498910767,0.17968196320963778,21,12,0.25,1.0,0.25,BIL,prices,QQQM,False,21,0,339,2020-10-13,0.0,0.0,0.7,0.2,0.1,0.0
