Date,VOO,VTI,QQQ,QQQM,IJR,IWM,QUAL,USMV,VLUE,GSEW,IWP,IWO,IJK,IJT,VIOG,VXF,XSD,XBI,LOUP,GTEK,GINN,GVIP,BBC,VEA,EEM,BIL,SGOV,GBIL,SHV
2021-06-07,360.3943176269531,204.07655334472656,326.28814697265625,133.8535614013672,105.57565307617188,215.65658569335932,122.17546081542967,66.73821258544922,94.09210205078124,61.27546691894531,103.51861572265624,291.72125244140625,76.04232788085938,125.36746215820312,107.83345794677734,174.25723266601562,176.1868896484375,131.7729034423828,53.31999969482422,,57.408790588378906,97.75431060791016,48.10530853271485,45.17695999145508,49.316192626953125,76.59981536865234,83.63330841064453,84.11245727539062,92.66847229003906
2021-06-08,360.4500732421875,204.49478149414065,326.4432983398437,133.8729705810547,106.7876968383789,217.93995666503903,122.06291198730467,66.65574645996094,93.97931671142578,61.37666320800781,103.9859390258789,294.8422546386719,76.86399841308594,126.74343872070312,109.03949737548828,175.6571807861328,176.7682647705078,132.6175537109375,53.61000061035156,,57.48512268066406,97.66853332519533,48.54870223999024,45.15148162841797,49.07718276977539,76.59981536865234,83.63996887207031,84.10405731201172,92.67682647705078
2021-06-09,359.8836669921875,203.91851806640625,326.5209045410156,133.98912048339844,105.99803924560548,216.4894561767578,121.82843017578124,66.79315948486328,93.4327621459961,61.17426300048828,103.77171325683594,293.248046875,76.52005004882812,125.803955078125,108.04155731201172,174.66119384765625,175.82223510742188,133.85964965820312,53.29999923706055,,57.43741989135742,97.14591217041016,48.784461975097656,44.97311782836914,48.935546875,76.59981536865234,83.63581085205078,84.11245727539062,92.66004943847656
2021-06-10,361.5456237792969,204.820068359375,329.92333984375,135.3486328125,104.33516693115234,214.88400268554688,122.53203582763672,67.35629272460938,93.3360366821289,61.41347885131836,105.17149353027344,293.739990234375,76.82801818847656,124.39330291748048,106.78823852539062,174.77395629882812,177.69467163085938,135.2309112548828,53.47999954223633,,57.79998397827149,97.75727081298828,49.22785186767578,45.11750411987305,49.32763671875,76.59981536865234,83.63581085205078,84.10826110839844,92.66847229003906
2021-06-11,362.1769409179688,205.42420959472656,330.7860717773437,135.68243408203125,105.38423919677734,217.1520233154297,122.77664184570312,67.27362060546875,93.64104461669922,61.64348602294922,105.8728256225586,296.8333435058594,77.31578063964844,125.62824249267578,107.87130737304688,176.4464569091797,179.0349578857422,134.97256469726562,54.150001525878906,,57.94977569580078,98.2562255859375,49.55869674682617,45.19394302368164,49.15870666503906,76.60821533203125,83.63581085205078,84.10826110839844,92.66004943847656
2021-06-14,363.0867919921875,205.7402191162109,333.9559020996094,136.92393493652344,104.8689193725586,216.51475524902344,123.0306167602539,67.38386535644531,92.92644500732422,61.56987762451172,106.3598861694336,297.13287353515625,76.97148132324219,125.37174987792967,107.74832153320312,176.07997131347656,182.02101135253903,135.8172149658203,54.90999984741211,,58.24555206298828,98.66936492919922,50.451297760009766,45.26188278198242,49.29207229614258,76.59981536865234,83.63581085205078,84.10405731201172,92.66004943847656
2021-06-15,362.325439453125,205.2011260986328,331.7748107910156,136.1759033203125,105.05294799804688,215.89617919921875,122.71077728271484,67.13583374023438,93.11814880371094,61.43187713623047,105.45398712158205,294.5713195800781,76.66543579101562,125.43826293945312,107.70574951171876,175.16856384277344,179.79376220703125,132.58773803710938,54.09000015258789,,57.7808952331543,98.1201400756836,49.09008407592773,45.2703857421875,48.954219818115234,76.59981536865234,83.63581085205078,84.10405731201172,92.66847229003906
2021-06-16,360.3385925292969,204.17874145507807,330.5631408691406,135.63409423828125,105.0161590576172,215.4369354248047,121.72306823730467,66.60299682617188,92.22054290771484,61.10984802246094,105.2494125366211,293.6336364746094,76.12029266357422,125.09626007080078,107.5638427734375,174.79275512695312,179.60653686523438,132.74668884277344,53.29999923706055,,57.50038909912109,97.6488037109375,49.005672454833984,44.97311782836914,48.28738784790039,76.60821533203125,83.63581085205078,84.09565734863281,92.66847229003906
2021-06-17,360.2086486816406,203.9835968017578,334.76043701171875,137.34683227539062,103.16648864746094,213.0189666748047,121.93002319335938,66.76835632324219,90.87844848632812,60.962646484375,106.65209197998048,293.65301513671875,75.65164947509766,123.98486328125,106.61795806884766,174.34176635742188,181.3114318847656,133.53176879882812,53.650001525878906,,58.02896118164063,98.11028289794922,49.08135223388672,44.64186477661133,48.55412673950195,76.59981536865234,83.63330841064453,84.10826110839844,92.66847229003906
2021-06-18,355.4271850585937,201.4555206298828,332.1334533691406,136.2340087890625,100.47022247314452,208.1829071044922,120.34969329833984,65.99669647216797,89.13545989990234,60.18061065673828,106.10662078857422,288.8197326660156,74.45611572265625,121.32505798339844,104.36199951171876,171.95518493652344,176.72889709472656,132.73675537109375,52.91999816894531,,57.50325393676758,97.08674621582033,48.81939315795898,43.79253005981445,48.21625518798828,76.60821533203125,83.62744903564453,84.10405731201172,92.65171813964844
2021-06-21,360.4036254882813,204.23455810546875,334.1976318359375,137.10792541503906,102.72479248046876,212.6346893310547,122.04290771484376,66.84184265136719,90.6954345703125,61.09145736694336,107.28524780273438,293.9815979003906,75.91943359375,123.49091339111328,106.18758392333984,174.62364196777344,177.61886596679688,133.9391632080078,52.7599983215332,,57.67594909667969,98.04322052001952,48.87178802490234,44.39530563354492,48.42075729370117,76.59981536865234,83.62744903564453,84.09989166259766,92.66004943847656
2021-06-22,362.316162109375,205.39637756347656,337.31298828125,138.39654541015625,103.29532623291016,213.6000366210937,122.80487060546876,67.0439453125,90.6954345703125,61.39048385620117,108.49311065673828,295.6539611816406,76.14897155761719,124.32684326171876,106.8449935913086,175.74169921875,178.70297241210938,132.8361358642578,52.790000915527344,,58.0776252746582,98.7137451171875,47.860816955566406,44.4381217956543,48.19847106933594,76.59981536865234,83.63996887207031,84.09565734863281,92.65171813964844
2021-06-23,361.9261779785156,205.31268310546875,337.4779357910156,138.39654541015625,103.4701690673828,214.30294799804688,122.42855834960938,66.70406341552734,90.5821304321289,61.34907531738281,108.56129455566406,297.2489318847656,76.31156921386719,124.6117935180664,107.06726837158205,176.34307861328125,180.26014709472656,133.46217346191406,53.61299896240234,,58.2798957824707,99.09830474853516,48.09851837158203,44.1983642578125,48.49188232421875,76.59981536865234,83.63162994384766,84.09565734863281,92.66004943847656
2021-06-24,363.9967651367188,206.7064514160156,339.5644836425781,139.2491912841797,104.85050201416016,217.3301239013672,123.20932006835938,67.13583374023438,91.34904479980467,61.708152770996094,109.36978912353516,301.14459228515625,76.9810562133789,126.23619079589844,108.45108032226562,178.3415069580078,184.6952209472656,136.42337036132812,54.83700180053711,,58.85525894165039,99.87432861328124,49.12403869628906,44.56654739379883,48.93643569946289,76.60821533203125,83.63162994384766,84.09565734863281,92.66847229003906
2021-06-25,365.3428955078125,207.480209350586,339.147216796875,139.1522979736328,104.9609375,217.69561767578125,124.36638641357422,67.57676696777344,91.76737213134766,62.05799865722656,109.94448852539062,301.84063720703125,77.70790100097656,126.52116394042967,108.53628540039062,178.92538452148438,183.9757232666016,137.8045654296875,54.650001525878906,,59.11331558227539,100.27466583251952,49.608177185058594,44.71210479736328,49.34542465209961,76.60821533203125,83.63996887207031,84.10405731201172,92.65171813964844
2021-06-28,366.1042785644531,207.7133331298828,343.271728515625,140.8575439453125,103.88424682617188,215.97116088867188,124.92137145996094,67.70539855957031,91.5930633544922,62.06721878051758,110.53868865966795,302.5269470214844,77.44011688232422,126.0937042236328,108.45582580566406,178.5675048828125,188.9726104736328,136.97984313964844,55.369998931884766,,59.648536682128906,100.27269744873048,49.21718215942383,44.420989990234375,49.38987731933594,76.59981536865234,83.63162994384766,84.10405731201172,92.66004943847656
2021-06-29,366.2654724121094,207.72265625,344.5140075683594,141.31297302246094,103.64501190185548,214.9402313232422,125.11888122558594,67.67784118652344,91.27059936523438,62.08568572998047,110.78218841552734,301.6956787109375,77.57400512695312,125.97969818115234,108.31851959228516,178.41680908203125,190.46080017089844,134.88314819335938,56.119998931884766,,59.73455810546875,100.18789672851562,48.52056503295898,44.41242218017578,49.35431671142578,76.59981536865234,83.63581085205078,84.10405731201172,92.66004943847656
2021-06-30,366.6007995605469,207.73196411132807,343.9704895019531,141.19664001464844,103.9670867919922,214.9683380126953,124.98721313476562,67.62273406982422,91.5582046508789,62.03029251098633,110.26592254638672,301.29931640625,77.4018783569336,125.9892120361328,108.27593231201172,177.60696411132812,189.5836181640625,134.54527282714844,55.45000076293945,,59.45738220214844,100.248046875,48.4526481628418,44.11274719238281,49.03423690795898,76.59981536865234,83.63581085205078,84.10405731201172,92.66004943847656
2021-07-01,368.6689758300781,208.8600311279297,344.1064453125,141.19664001464844,104.62044525146484,216.86151123046875,125.73973083496094,68.03611755371094,91.8719482421875,62.31645202636719,110.3146514892578,303.5903015136719,77.96612548828125,126.4356460571289,108.60257720947266,178.54867553710938,186.88319396972656,137.6157989501953,55.09999847412109,,59.30350875854492,100.37030792236328,49.30837631225586,44.241172790527344,48.75860595703125,76.60821533203125,83.6341323852539,84.09565734863281,92.66004943847656
2021-07-02,371.4731140136719,210.0160217285156,348.0562744140625,142.78564453125,103.51616668701172,214.7996368408203,126.859130859375,68.45869445800781,91.84578704833984,62.57492065429688,110.7334976196289,300.6033020019531,77.74615478515625,125.4097671508789,107.80249786376952,177.9930419921875,187.91802978515625,135.6681671142578,54.71900177001953,,59.41914749145508,100.8929214477539,48.86886978149414,44.40386581420898,48.705265045166016,76.59981536865234,83.6341323852539,84.10405731201172,92.66004943847656
2021-07-06,370.7743225097656,209.5592803955078,349.5605773925781,143.35731506347656,102.00701904296876,211.6788024902344,126.5487060546875,68.44950866699219,90.59957122802734,62.37182235717773,111.10364532470705,297.7226867675781,77.32536315917969,124.3078384399414,106.9219207763672,176.9759521484375,187.70123291015625,132.74668884277344,54.43999862670898,,59.304466247558594,100.58724212646484,47.46302795410156,44.138431549072266,47.85172271728516,76.5914535522461,83.6374740600586,84.09565734863281,92.65171813964844
2021-07-07,372.0506286621094,209.8389129638672,350.29815673828125,143.6382598876953,101.32605743408205,209.71063232421875,127.17899322509766,68.8629150390625,90.59957122802734,62.464134216308594,110.675048828125,294.5906066894531,77.36361694335938,123.75685119628906,106.45323944091795,175.67630004882812,184.4685211181641,130.52085876464844,53.24300003051758,,58.924076080322266,100.18000030517578,46.74894714355469,44.29256439208984,47.798377990722656,76.5914535522461,83.63330078125,84.10405731201172,92.66004943847656
2021-07-08,369.088134765625,208.0675506591797,348.1824645996094,142.85350036621094,100.13894653320312,207.77993774414065,126.13484954833984,68.41276550292969,89.6060791015625,61.82721328735352,109.6814956665039,292.3962707519531,76.45501708984375,122.30348205566406,105.1229476928711,173.8964080810547,181.28515625,131.07733154296875,52.470001220703125,,58.24549102783203,98.90011596679688,47.09434509277344,43.65038299560547,46.80257415771485,76.59981536865234,83.63330078125,84.10405731201172,92.66004943847656
2021-07-09,372.9822082519531,210.5847625732422,350.3563537597656,143.72547912597656,102.6879653930664,212.1661071777344,127.24479675292967,68.89047241210938,91.15731811523438,62.69490814208984,111.0159912109375,297.8966369628906,77.82268524169922,125.32424926757812,107.58944702148438,177.09837341308594,184.5670928955078,132.9553985595703,53.31999969482422,,58.95083999633789,100.55767059326172,48.09366607666016,44.40386581420898,47.611663818359375,76.59981536865234,83.63330078125,84.10405731201172,92.66004943847656
2021-07-12,374.3330383300781,211.172119140625,351.7247619628906,144.31649780273438,103.17569732666016,212.3441467285156,127.63053894042967,68.90884399414062,91.57564544677734,62.76874542236328,110.6263427734375,297.7226867675781,77.85137176513672,125.49525451660156,107.79302978515624,177.05128479003906,186.2721405029297,130.997802734375,53.08399963378906,,59.04354095458984,100.5625991821289,47.58915710449219,44.56654739379883,47.65612030029297,76.59981536865234,83.63330078125,84.10405731201172,92.65171813964844
2021-07-13,373.0659790039063,209.99740600585932,351.7247619628906,144.3068389892578,101.24321746826172,208.3422698974609,127.39535522460938,68.7618637084961,90.68669128417967,62.19644927978516,109.66201782226562,292.3092956542969,76.89495086669922,123.34841918945312,106.05084991455078,174.2448272705078,184.2221221923828,128.8117218017578,52.57600021362305,,58.883934020996094,100.41961669921876,46.57042694091797,44.31824493408203,47.70057678222656,76.59981536865234,83.6374740600586,84.10405731201172,92.66004943847656
2021-07-14,373.5784606933594,209.7084350585937,352.35565185546875,144.53933715820312,100.0561294555664,205.1276092529297,127.5176239013672,69.00989532470703,90.66057586669922,62.011837005615234,108.36647033691406,286.3063659667969,76.14897155761719,121.78102111816406,104.68738555908205,171.77745056152344,182.0539093017578,125.15494537353516,51.77999877929688,,58.46339797973633,99.7688217163086,44.85120391845703,44.42955780029297,47.905067443847656,76.5914535522461,83.63330078125,84.09565734863281,92.66004943847656
2021-07-15,372.3766784667969,208.971908569336,349.8808288574219,143.53167724609375,99.6052017211914,203.9655303955078,127.03792572021484,69.07420349121094,90.25096893310548,61.91028594970703,107.67488861083984,283.2903747558594,75.79511260986328,120.9925765991211,104.01041412353516,171.2688751220703,178.24960327148438,125.14500427246094,50.93899917602539,,57.99508285522461,99.23043823242188,44.552371978759766,44.0699348449707,48.02064895629883,76.59981536865234,83.63330078125,84.10405731201172,92.65171813964844
2021-07-16,369.4794006347656,207.33108520507807,347.04705810546875,142.388427734375,98.16046905517578,201.4537048339844,126.32293701171876,69.15687561035156,89.1180419921875,61.559532165527344,107.24626922607422,280.2260437011719,75.14474487304688,119.83364868164062,103.05409240722656,169.9127655029297,174.15953063964844,125.14500427246094,50.29999923706055,,57.62233352661133,98.39031982421876,44.74544525146485,43.72744369506836,47.64722442626953,76.59981536865234,83.6374740600586,84.10405731201172,92.65171813964844
2021-07-19,363.9551086425781,204.3850555419922,344.2034912109375,141.24513244628906,96.27400970458984,198.4359130859375,124.71441650390624,68.5138168334961,87.64522552490234,60.645694732666016,106.5546875,278.13800048828125,74.32225036621094,118.81724548339844,101.83740997314452,168.19876098632812,173.63714599609375,125.34375,49.4119987487793,,57.0297737121582,96.80968475341795,44.79492568969727,42.871219635009766,46.84702682495117,76.5914535522461,83.6374740600586,84.10405731201172,92.65171813964844
2021-07-20,369.0974426269531,207.9183959960937,348.2018737792969,142.87286376953125,99.17271423339844,204.5933990478516,126.34176635742188,69.07420349121094,89.362060546875,61.8180046081543,109.0288543701172,286.731689453125,76.29244232177734,122.1514892578125,105.02826690673828,172.92637634277344,177.24436950683594,128.24530029296875,50.33000183105469,,57.98361587524414,99.04210662841795,45.85246658325195,43.25652694702149,46.99818420410156,76.5914535522461,83.63330078125,84.10405731201172,92.66004943847656
2021-07-21,372.19970703125,209.7830352783203,350.89013671875,143.89993286132812,100.8291244506836,208.11729431152344,127.28244018554688,69.11095428466797,90.46013641357422,62.34413146972656,110.2172393798828,292.1836853027344,77.11492919921875,123.93734741210938,106.55264282226562,175.27133178710938,182.753662109375,129.42779541015625,51.38999938964844,,58.64308547973633,100.31114959716795,46.49571990966797,43.88156127929688,47.30048370361328,76.5914535522461,83.64163970947266,84.10405731201172,92.65171813964844
2021-07-22,372.9915161132813,209.96011352539065,353.2095947265625,144.91722106933594,98.9426498413086,204.8089904785156,127.5646514892578,69.33141326904297,89.89366912841797,62.3256721496582,110.43152618408205,288.4716491699219,76.67497253417969,122.1894989013672,104.9004135131836,174.06591796875,179.96453857421875,127.16219329833984,50.959999084472656,,58.678443908691406,100.36932373046876,45.47893524169922,43.94150161743164,47.38938903808594,76.59981536865234,83.6374740600586,84.10405731201172,92.65171813964844
2021-07-23,376.7179260253906,212.05780029296875,357.3341979980469,146.51589965820312,99.7524642944336,205.7649688720703,129.3707275390625,70.04798126220703,90.05923461914062,62.897987365722656,111.90238189697266,289.8926086425781,77.24884033203125,123.01594543457033,105.80467224121094,175.7516326904297,181.0979156494141,125.71141052246094,51.2599983215332,,58.87437057495117,101.08126831054688,44.81142044067383,44.206939697265625,46.68699645996094,76.5914535522461,83.64163970947266,84.10405731201172,92.66004943847656
2021-07-26,377.6774291992188,212.4866180419922,357.6156616210937,146.7193603515625,100.63584899902344,206.3647308349609,129.4365997314453,69.91936492919922,90.60826873779295,62.90719985961914,111.44458770751952,289.03228759765625,77.0097427368164,123.5478744506836,106.18814086914062,175.73281860351562,180.30943298339844,123.43585968017578,51.10499954223633,,58.48634719848633,100.7913589477539,43.803367614746094,44.25830078125,45.797882080078125,76.59981536865234,83.6341323852539,84.0872802734375,92.65171813964844
2021-07-27,376.0005798339844,211.3399200439453,353.6753845214844,145.1400604248047,99.68804168701172,203.9561004638672,128.9192352294922,70.02961730957031,90.21612548828124,62.75952911376953,110.43152618408205,284.96270751953125,76.42634582519531,122.5694580078125,105.34070587158205,173.95286560058594,176.03208923339844,122.20369720458984,49.88999938964844,,57.82304382324219,99.9561767578125,43.25034332275391,44.09562683105469,44.87321853637695,76.5914535522461,83.6374740600586,84.0872802734375,92.65171813964844
2021-07-28,375.7955932617188,211.66619873046875,355.0341491699219,145.66323852539062,100.53465270996094,206.9552154541016,128.9568328857422,69.8642578125,90.3119888305664,62.92568206787109,111.46408081054688,290.3373107910156,77.21058654785156,123.85187530517578,106.44851684570312,175.9965057373047,180.8515014648437,126.4765396118164,51.040000915527344,,58.76924896240234,100.5625991821289,44.82403945922852,44.29256439208984,46.09128952026367,76.5914535522461,83.64163970947266,84.0872802734375,92.66004943847656
