date,eval_date,trial_id,core,apply_to,f,g,f_tilde,gate_binding,left_tail_score,lt_median,skew,skew_estimator,left_tail_rule,sigma_hat,sigma_star,lookback,skew_lookback_months,g_min,f_min,f_max,cash_ticker,cash_price_source,thin_history_tickers,n_panel_names_eligible,n_null_names,qqqm_first_valid,turnover,cost_return,w_VOO,w_QQQM,w_IJR,w_BIL
2022-10-31,2022-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7786486602970685,0.5,0.38932433014853424,True,0.09581150968778707,0.046385335726389115,0.635417035156739,realized_amaya,cvar_5,0.25297436164139997,0.1969781477815822,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,211,2020-10-13,0.03681669265699141,1.8408346328495705e-05,0.27252703110397397,0.07786486602970685,0.038932433014853426,0.6106756698514657
2022-11-30,2022-12-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7166947414251084,0.5,0.3583473707125542,True,0.09581150968778707,0.046385335726389115,1.569493343847315,realized_amaya,cvar_5,0.2796824765014878,0.20044696017736774,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,211,2020-10-13,0.030976959435980087,1.5488479717990044e-05,0.25084315949878794,0.07166947414251083,0.03583473707125542,0.6416526292874458
2022-12-30,2023-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.7686149891103645,0.5,0.38430749455518226,True,0.09581150968778707,0.046385335726389115,-0.631253593492083,realized_amaya,cvar_5,0.261876814350075,0.20128244480993984,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,212,2020-10-13,0.025960123842628087,1.2980061921314043e-05,0.26901524618862754,0.07686149891103645,0.03843074945551823,0.6156925054448177
2023-01-31,2023-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,0.8799357797433244,0.5,0.4399678898716622,True,0.09581150968778707,0.053849158161919305,0.8441760253861695,realized_amaya,cvar_5,0.22759415238971992,0.2002682379480692,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,217,2020-10-13,0.05566039531647987,2.7830197658239937e-05,0.3079775229101635,0.08799357797433244,0.04399678898716622,0.5600321101283379
2023-02-28,2023-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,-0.17395538306629488,realized_amaya,cvar_5,0.1925077925454677,0.19967664982344924,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,217,2020-10-13,0.06003211012833785,3.001605506416892e-05,0.35,0.1,0.05,0.5
2023-03-31,2023-04-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.22662918907368487,realized_amaya,cvar_5,0.176872126699219,0.19883410690141384,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,217,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-04-28,2023-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.6838417034717907,realized_amaya,cvar_5,0.16723777937964143,0.19718924107995775,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,222,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-05-31,2023-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,0.8942820315639752,realized_amaya,cvar_5,0.15242289043929194,0.19542987786135502,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,222,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-06-30,2023-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.0613129805974495,1.1563663525338295,realized_amaya,cvar_5,0.1282381374291954,0.19345203612306855,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,222,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
2023-07-31,2023-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,option_a,option_a_vt,1.0,0.5,0.5,True,0.09581150968778707,0.07583882220087723,0.5626273804165761,realized_amaya,cvar_5,0.11599286456435613,0.19142548405932544,63,21,0.5,0.25,1.0,BIL,prices,QQQM,339,225,2020-10-13,0.0,0.0,0.35,0.1,0.05,0.5
