date,decision_date,trial_id,r_method,r_method_gross,cost_return,r_null_a,r_null_b,r_null_c,r_null_d,r_null_e,r_active_vs_a,r_active_vs_b,r_active_vs_c,r_active_vs_d,r_active_vs_e,turnover,f,g,f_tilde,gate_binding,left_tail_score,skew
2021-12-31,2021-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.019323892838584565,0.019323892838584565,0.0,0.03864778567716913,0.03864778567716913,0.02408807328170124,,,-0.019323892838584565,-0.019323892838584565,-0.004764180443116675,,,0.0,1.0,0.5,0.5,True,0.046385335726389115,-1.366898761381862
2022-01-31,2021-12-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.029916868837547805,-0.029910787722513557,6.081115034246246e-06,-0.05983373767509561,-0.0613129805974495,-0.027194203608489134,,,0.029916868837547805,0.0313961117599017,-0.0027226652290586704,,,0.012162230068492492,0.975675539863015,0.5,0.4878377699315075,True,0.046385335726389115,0.7061188590801553
2022-02-28,2022-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.01183315135526203,-0.011795936237852543,3.721511740948758e-05,-0.023447483980916232,-0.028222946678299776,-0.005572271514878794,,,0.011614332625654202,0.016389795323037748,-0.006260879840383236,,,0.07443023481897516,0.8268150702250646,0.5,0.4134075351125323,True,0.0613129805974495,-0.2359700727182373
2022-03-31,2022-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.013335686142047297,0.013359754820121814,2.4068678074517075e-05,0.02621181217809769,0.035776417208131274,0.01321604019186017,,,-0.012876126036050393,-0.022440731066083977,0.00011964595018712672,,,0.04813735614903415,0.7305403579269963,0.5,0.36527017896349817,True,0.0613129805974495,-0.41025933871954645
2022-04-29,2022-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.03367625235039995,-0.03366819486288428,8.057487515666897e-06,-0.0672432212782782,-0.09622387963195574,-0.05220289557399656,,,0.03356696892787825,0.06254762728155579,0.01852664322359661,,,0.016114975031333793,0.6983104078643289,0.5,0.3491552039321644,True,0.0613129805974495,0.31452361754912866
2022-05-31,2022-04-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.0004004774770725179,0.00041089287044393616,1.0415393371418309e-05,0.0004727699606279802,0.0005800939975287407,0.002974108793854904,,,-7.229248355546233e-05,-0.00017961652045622278,-0.002573631316782386,,,0.02083078674283662,0.6566488343786555,0.5,0.32832441718932776,True,0.09622387963195574,-0.9579432521648152
2022-06-30,2022-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.026406656563657285,-0.02640183986261064,4.816701046644487e-06,-0.0535901811063702,-0.08450544797665417,-0.06261927972362516,,,0.027183524542712913,0.058098791412996884,0.03621262315996787,,,0.009633402093288973,0.6373820301920776,0.5,0.3186910150960388,True,0.09622387963195574,-0.42552864362854675
2022-07-29,2022-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.03159279896642075,0.03159486765964899,2.0686932282425447e-06,0.06282503282790051,0.09965779047727749,0.0568576703290352,,,-0.031232233861479768,-0.06806499151085674,-0.025264871362614454,,,0.004137386456485089,0.6291072572791074,0.5,0.3145536286395537,True,0.09622387963195574,-0.709805502182492
2022-08-31,2022-07-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.012461675778130524,-0.012459991867850172,1.6839102803523667e-06,-0.026860429309672612,-0.043347912163053726,-0.029150713260344165,,,0.014398753531542088,0.030886236384923202,0.01668903748221364,,,0.003367820560704733,0.6358428984005169,0.5,0.31792144920025844,True,0.09036466380430495,1.2551806162847297
2022-09-30,2022-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.03494869206603743,-0.03491791786975757,3.077419627986005e-05,-0.07196525879658883,-0.0953991397436184,-0.06598163467223922,,,0.0370165667305514,0.06045044767758097,0.03103294260620179,,,0.0615483925597201,0.7589396835199571,0.5,0.37946984175997855,True,0.09036466380430495,-0.7470270367509021
2022-10-31,2022-09-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.03375618173990324,0.033779517330426015,2.3335590522773566e-05,0.0659268558577568,0.07713329106806736,0.048526889163229024,,,-0.032170674117853564,-0.043377109328164125,-0.014770707423325785,,,0.046671181045547135,0.8522820456110514,0.5,0.4261410228055257,True,0.09581150968778707,-1.2075992302058944
2022-11-30,2022-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.02281872290129717,0.022837131247625663,1.8408346328495705e-05,0.04248549849571372,0.05371437666554614,0.048596794686039044,,,-0.019666775594416548,-0.030895653764248972,-0.025778071784741875,,,0.03681669265699141,0.7786486602970685,0.5,0.38932433014853424,True,0.09581150968778707,0.635417035156739
2022-12-30,2022-11-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.020960177427245465,-0.020944688947527476,1.5488479717990044e-05,-0.04554593408867842,-0.0649399250497098,-0.03252570636078974,,,0.024585756661432957,0.04397974762246434,0.011565528933544275,,,0.030976959435980087,0.7166947414251084,0.5,0.3583473707125542,True,0.09581150968778707,1.569493343847315
2023-01-31,2022-12-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.030516631084651726,0.03052961114657304,1.2980061921314043e-05,0.058190875767478015,0.07488684334585213,0.05623178284485125,,,-0.02767424468282629,-0.04437021226120041,-0.025715151760199527,,,0.025960123842628087,0.7686149891103645,0.5,0.38430749455518226,True,0.09581150968778707,-0.631253593492083
2023-02-28,2023-01-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.006628683919014691,-0.006600853721356451,2.7830197658239937e-05,-0.01671508207413502,-0.019404335902135483,-0.022758501853578774,,,0.01008639815512033,0.012775651983120792,0.016129817934564084,,,0.05566039531647987,0.8799357797433244,0.5,0.4399678898716622,True,0.09581150968778707,0.8441760253861695
2023-03-31,2023-02-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.021849239824240432,0.0218792558793046,3.001605506416892e-05,0.03970721874633512,0.03976725085646346,0.015439849781962087,,,-0.01785797892209469,-0.017918011032223027,0.006409390042278345,,,0.06003211012833785,1.0,0.5,0.5,True,0.09581150968778707,-0.17395538306629488
2023-04-28,2023-03-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.006492039081659611,0.006492039081659611,0.0,0.009353761606251308,0.009353761606251308,0.006260663457956333,,,-0.002861722524591697,-0.002861722524591697,0.00023137562370327807,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,0.22662918907368487
2023-05-31,2023-04-28,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.010572282068037564,0.010572282068037564,0.0,0.01739296782035915,0.01739296782035915,-0.012929161256617815,,,-0.006820685752321587,-0.006820685752321587,0.02350144332465538,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,0.6838417034717907
2023-06-30,2023-05-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.035552937693911844,0.035552937693911844,0.0,0.06649977564856473,0.06649977564856473,0.042008853142909225,,,-0.030946837954652882,-0.030946837954652882,-0.0064559154489973805,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,0.8942820315639752
2023-07-31,2023-06-30,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.02012514427240434,0.02012514427240434,0.0,0.03639011695856238,0.03639011695856238,0.028741093836814363,,,-0.016264972686158043,-0.016264972686158043,-0.008615949564410023,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,1.1563663525338295
2023-08-31,2023-07-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.006881152586803479,-0.006881152586803479,0.0,-0.018729246956048128,-0.018729246956048128,-0.01946996728371545,,,0.011848094369244649,0.011848094369244649,0.012588814696911973,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,0.5626273804165761
2023-09-29,2023-08-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.0225877384151479,-0.0225877384151479,0.0,-0.049166409568289916,-0.049166409568289916,-0.03167740563951105,,,0.026578671153142015,0.026578671153142015,0.009089667224363145,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,-0.21866419869737325
2023-10-31,2023-09-29,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,-0.010420638365742023,-0.010420638365742023,0.0,-0.02515080320447248,-0.02515080320447248,-0.019572084887133842,,,0.014730164838730457,0.014730164838730457,0.00915144652139182,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,-1.224501786793204
2023-11-30,2023-10-31,SM_option_a_vt_L63_SL21_g0p5_realizedamaya_cvar5,0.04939428008658764,0.04939428008658764,0.0,0.09410649585508923,0.09410649585508923,0.06285353007519781,,,-0.044712215768501595,-0.044712215768501595,-0.013459249988610172,,,0.0,1.0,0.5,0.5,True,0.09581150968778707,-0.5205595648615631
