trial_id,decision_date,feature_end,date,regime,return,turnover,missing_held_returns,ex_post_stress,research_disclaimer
unconditional_ew,2005-08-31,2005-08-31,2005-09-30,all,0.014717605106876388,0.00941929894930096,0,False,Research only; not investment advice.
always_calm,2005-08-31,2005-08-31,2005-09-30,calm,0.01923132563874281,0.006927685658305633,0,False,Research only; not investment advice.
k2_vol_corr_erc,2005-09-30,2005-09-30,2005-10-31,calm,-0.02736794892190029,0.0429991472160611,0,True,Research only; not investment advice.
k2_vol_corr_ew,2005-09-30,2005-09-30,2005-10-31,calm,-0.029333561038413614,0.007771965770866071,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2005-09-30,2005-09-30,2005-10-31,calm,-0.02736794892190029,0.0429991472160611,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2005-09-30,2005-09-30,2005-10-31,calm,-0.029333561038413614,0.007771965770866071,0,True,Research only; not investment advice.
unconditional_erc,2005-09-30,2005-09-30,2005-10-31,all,-0.021703552284052737,0.030634575392687297,0,True,Research only; not investment advice.
unconditional_ew,2005-09-30,2005-09-30,2005-10-31,all,-0.02723796438849289,0.007644691948567877,0,True,Research only; not investment advice.
always_calm,2005-09-30,2005-09-30,2005-10-31,calm,-0.02736794892190029,0.0429991472160611,0,True,Research only; not investment advice.
k2_vol_corr_erc,2005-10-31,2005-10-31,2005-11-30,calm,0.04060553111158994,0.01661429476832713,0,False,Research only; not investment advice.
k2_vol_corr_ew,2005-10-31,2005-10-31,2005-11-30,calm,0.04271214992496661,0.004653774038032049,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2005-10-31,2005-10-31,2005-11-30,calm,0.04060553111158994,0.01661429476832713,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2005-10-31,2005-10-31,2005-11-30,calm,0.04271214992496661,0.004653774038032049,0,False,Research only; not investment advice.
unconditional_erc,2005-10-31,2005-10-31,2005-11-30,all,0.02996749611038072,0.01374174186917414,0,False,Research only; not investment advice.
unconditional_ew,2005-10-31,2005-10-31,2005-11-30,all,0.038164594559020465,0.0051134546655952785,0,False,Research only; not investment advice.
always_calm,2005-10-31,2005-10-31,2005-11-30,calm,0.04060553111158994,0.01661429476832713,0,False,Research only; not investment advice.
k2_vol_corr_erc,2005-11-30,2005-11-30,2005-12-31,calm,0.01287187618574101,0.016536072045186,0,False,Research only; not investment advice.
k2_vol_corr_ew,2005-11-30,2005-11-30,2005-12-31,calm,0.012860880363798318,0.005156138541472852,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2005-11-30,2005-11-30,2005-12-31,calm,0.01287187618574101,0.016536072045186,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2005-11-30,2005-11-30,2005-12-31,calm,0.012860880363798318,0.005156138541472852,0,False,Research only; not investment advice.
unconditional_erc,2005-11-30,2005-11-30,2005-12-31,all,0.011054072419495398,0.029245572748519407,0,False,Research only; not investment advice.
unconditional_ew,2005-11-30,2005-11-30,2005-12-31,all,0.013837350513883167,0.024349473297672,0,False,Research only; not investment advice.
always_calm,2005-11-30,2005-11-30,2005-12-31,calm,0.01287187618574101,0.016536072045186,0,False,Research only; not investment advice.
k2_vol_corr_erc,2005-12-31,2005-12-31,2006-01-31,calm,0.0475672402828586,0.02133766880945001,0,False,Research only; not investment advice.
k2_vol_corr_ew,2005-12-31,2005-12-31,2006-01-31,calm,0.05295097221215224,0.00969315331818342,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2005-12-31,2005-12-31,2006-01-31,calm,0.0475672402828586,0.02133766880945001,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2005-12-31,2005-12-31,2006-01-31,calm,0.05295097221215224,0.00969315331818342,0,False,Research only; not investment advice.
unconditional_erc,2005-12-31,2005-12-31,2006-01-31,all,0.03473308079206153,0.019424558944389388,0,False,Research only; not investment advice.
unconditional_ew,2005-12-31,2005-12-31,2006-01-31,all,0.047429610382067534,0.009356392403672278,0,False,Research only; not investment advice.
always_calm,2005-12-31,2005-12-31,2006-01-31,calm,0.0475672402828586,0.02133766880945001,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-01-31,2006-01-31,2006-02-28,calm,0.0002458807663321558,0.08853515305055697,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-01-31,2006-01-31,2006-02-28,calm,-0.001308244934766239,0.026579555173380127,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-01-31,2006-01-31,2006-02-28,calm,0.0002458807663321558,0.08853515305055697,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-01-31,2006-01-31,2006-02-28,calm,-0.001308244934766239,0.026579555173380127,0,False,Research only; not investment advice.
unconditional_erc,2006-01-31,2006-01-31,2006-02-28,all,0.0001595779751340584,0.06250921510846896,0,False,Research only; not investment advice.
unconditional_ew,2006-01-31,2006-01-31,2006-02-28,all,-0.001374777080275322,0.04498240440354287,0,False,Research only; not investment advice.
always_calm,2006-01-31,2006-01-31,2006-02-28,calm,0.0002458807663321558,0.08853515305055697,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-02-28,2006-02-28,2006-03-31,calm,0.024962694761250716,0.006749185435258751,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-02-28,2006-02-28,2006-03-31,calm,0.028239276918134142,0.004222104912089708,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-02-28,2006-02-28,2006-03-31,calm,0.024962694761250716,0.006749185435258751,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-02-28,2006-02-28,2006-03-31,calm,0.028239276918134142,0.004222104912089708,0,False,Research only; not investment advice.
unconditional_erc,2006-02-28,2006-02-28,2006-03-31,all,0.016368091303760764,0.004910557477735121,0,False,Research only; not investment advice.
unconditional_ew,2006-02-28,2006-02-28,2006-03-31,all,0.023568623079783586,0.004020875807356425,0,False,Research only; not investment advice.
always_calm,2006-02-28,2006-02-28,2006-03-31,calm,0.024962694761250716,0.006749185435258751,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-03-31,2006-03-31,2006-04-30,calm,0.020437219221700734,0.09195868266720061,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-03-31,2006-03-31,2006-04-30,calm,0.018556287246986235,0.025720658558412258,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-03-31,2006-03-31,2006-04-30,calm,0.020437219221700734,0.09195868266720061,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-03-31,2006-03-31,2006-04-30,calm,0.018556287246986235,0.025720658558412258,0,False,Research only; not investment advice.
unconditional_erc,2006-03-31,2006-03-31,2006-04-30,all,0.017334577120003705,0.03735485089044157,0,False,Research only; not investment advice.
unconditional_ew,2006-03-31,2006-03-31,2006-04-30,all,0.020172533758518664,0.023848674623191495,0,False,Research only; not investment advice.
always_calm,2006-03-31,2006-03-31,2006-04-30,calm,0.020437219221700734,0.09195868266720061,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-04-30,2006-04-30,2006-05-31,calm,-0.035123962653959166,0.033961983403278,0,True,Research only; not investment advice.
k2_vol_corr_ew,2006-04-30,2006-04-30,2006-05-31,calm,-0.03919661817591633,0.007051034179969832,0,True,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-04-30,2006-04-30,2006-05-31,calm,-0.035123962653959166,0.033961983403278,0,True,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-04-30,2006-04-30,2006-05-31,calm,-0.03919661817591633,0.007051034179969832,0,True,Research only; not investment advice.
unconditional_erc,2006-04-30,2006-04-30,2006-05-31,all,-0.02549816369924842,0.02650662390683467,0,True,Research only; not investment advice.
unconditional_ew,2006-04-30,2006-04-30,2006-05-31,all,-0.033853097714081674,0.009664865887073906,0,True,Research only; not investment advice.
always_calm,2006-04-30,2006-04-30,2006-05-31,calm,-0.035123962653959166,0.033961983403278,0,True,Research only; not investment advice.
k2_vol_corr_erc,2006-05-31,2006-05-31,2006-06-30,calm,0.0016621740400832859,0.03829319991008338,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-05-31,2006-05-31,2006-06-30,calm,0.00041553022266596927,0.006579243404602432,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-05-31,2006-05-31,2006-06-30,calm,0.0016621740400832859,0.03829319991008338,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-05-31,2006-05-31,2006-06-30,calm,0.00041553022266596927,0.006579243404602432,0,False,Research only; not investment advice.
unconditional_erc,2006-05-31,2006-05-31,2006-06-30,all,0.0002831289186729489,0.015865092158658257,0,False,Research only; not investment advice.
unconditional_ew,2006-05-31,2006-05-31,2006-06-30,all,-0.0012533082733552866,0.0077173148824320765,0,False,Research only; not investment advice.
always_calm,2006-05-31,2006-05-31,2006-06-30,calm,0.0016621740400832859,0.03829319991008338,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-06-30,2006-06-30,2006-07-31,calm,-0.002052284037072195,0.0017805848344162479,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-06-30,2006-06-30,2006-07-31,calm,-0.006533761959328831,0.0027390014227971927,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-06-30,2006-06-30,2006-07-31,calm,-0.002052284037072195,0.0017805848344162479,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-06-30,2006-06-30,2006-07-31,calm,-0.006533761959328831,0.0027390014227971927,0,False,Research only; not investment advice.
unconditional_erc,2006-06-30,2006-06-30,2006-07-31,all,0.0018699697231309741,0.0018194968958765365,0,False,Research only; not investment advice.
unconditional_ew,2006-06-30,2006-06-30,2006-07-31,all,-0.0025236432327259434,0.0037898959051831937,0,False,Research only; not investment advice.
always_calm,2006-06-30,2006-06-30,2006-07-31,calm,-0.002052284037072195,0.0017805848344162479,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-07-31,2006-07-31,2006-08-31,calm,0.022267660389804912,0.006239248734682707,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-07-31,2006-07-31,2006-08-31,calm,0.02236568305029054,0.009375599785013705,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-07-31,2006-07-31,2006-08-31,calm,0.022267660389804912,0.006239248734682707,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-07-31,2006-07-31,2006-08-31,calm,0.02236568305029054,0.009375599785013705,0,False,Research only; not investment advice.
unconditional_erc,2006-07-31,2006-07-31,2006-08-31,all,0.01864408745077699,0.01009299311289203,0,False,Research only; not investment advice.
unconditional_ew,2006-07-31,2006-07-31,2006-08-31,all,0.02025829728058913,0.009545816732127687,0,False,Research only; not investment advice.
always_calm,2006-07-31,2006-07-31,2006-08-31,calm,0.022267660389804912,0.006239248734682707,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-08-31,2006-08-31,2006-09-30,calm,0.015116863135609266,0.09639140634847476,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-08-31,2006-08-31,2006-09-30,calm,0.012972526331421952,0.048780487804878044,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-08-31,2006-08-31,2006-09-30,calm,0.015116863135609266,0.09639140634847476,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-08-31,2006-08-31,2006-09-30,calm,0.012972526331421952,0.048780487804878044,0,False,Research only; not investment advice.
unconditional_erc,2006-08-31,2006-08-31,2006-09-30,all,0.011363289364354623,0.04996285619500463,0,False,Research only; not investment advice.
unconditional_ew,2006-08-31,2006-08-31,2006-09-30,all,0.010177348522473135,0.041666666666666685,0,False,Research only; not investment advice.
always_calm,2006-08-31,2006-08-31,2006-09-30,calm,0.015116863135609266,0.09639140634847476,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-09-30,2006-09-30,2006-10-31,calm,0.03858140994121539,0.039216229643427115,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-09-30,2006-09-30,2006-10-31,calm,0.03990062764272497,0.02438094771411589,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-09-30,2006-09-30,2006-10-31,calm,0.03858140994121539,0.039216229643427115,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-09-30,2006-09-30,2006-10-31,calm,0.03990062764272497,0.02438094771411589,0,False,Research only; not investment advice.
unconditional_erc,2006-09-30,2006-09-30,2006-10-31,all,0.029437624971846706,0.03230771766414765,0,False,Research only; not investment advice.
unconditional_ew,2006-09-30,2006-09-30,2006-10-31,all,0.035166724886164485,0.022371077495147162,0,False,Research only; not investment advice.
always_calm,2006-09-30,2006-09-30,2006-10-31,calm,0.03858140994121539,0.039216229643427115,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-10-31,2006-10-31,2006-11-30,calm,0.02692392487408085,0.015754876935002448,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-10-31,2006-10-31,2006-11-30,calm,0.027579869655461397,0.00389668663827762,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-10-31,2006-10-31,2006-11-30,calm,0.02692392487408085,0.015754876935002448,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-10-31,2006-10-31,2006-11-30,calm,0.027579869655461397,0.00389668663827762,0,False,Research only; not investment advice.
unconditional_erc,2006-10-31,2006-10-31,2006-11-30,all,0.02367516398764961,0.013931596374725864,0,False,Research only; not investment advice.
unconditional_ew,2006-10-31,2006-10-31,2006-11-30,all,0.027774778875971733,0.005301651148378644,0,False,Research only; not investment advice.
always_calm,2006-10-31,2006-10-31,2006-11-30,calm,0.02692392487408085,0.015754876935002448,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-11-30,2006-11-30,2006-12-31,calm,0.015543019132432372,0.16271645885322641,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-11-30,2006-11-30,2006-12-31,calm,0.013794583439486417,0.06666666666666665,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-11-30,2006-11-30,2006-12-31,calm,0.015543019132432372,0.16271645885322641,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-11-30,2006-11-30,2006-12-31,calm,0.013794583439486417,0.06666666666666665,0,False,Research only; not investment advice.
unconditional_erc,2006-11-30,2006-11-30,2006-12-31,all,0.009804842298094422,0.12388808023176648,0,False,Research only; not investment advice.
unconditional_ew,2006-11-30,2006-11-30,2006-12-31,all,0.009926333033611123,0.05769230769230767,0,False,Research only; not investment advice.
always_calm,2006-11-30,2006-11-30,2006-12-31,calm,0.015543019132432372,0.16271645885322641,0,False,Research only; not investment advice.
k2_vol_corr_erc,2006-12-31,2006-12-31,2007-01-31,calm,0.016057700460914252,0.0642289372532208,0,False,Research only; not investment advice.
k2_vol_corr_ew,2006-12-31,2006-12-31,2007-01-31,calm,0.017120224185612095,0.02210683854203973,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2006-12-31,2006-12-31,2007-01-31,calm,0.016057700460914252,0.0642289372532208,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2006-12-31,2006-12-31,2007-01-31,calm,0.017120224185612095,0.02210683854203973,0,False,Research only; not investment advice.
unconditional_erc,2006-12-31,2006-12-31,2007-01-31,all,0.012874945206865164,0.05148513463605786,0,False,Research only; not investment advice.
unconditional_ew,2006-12-31,2006-12-31,2007-01-31,all,0.015617991972751764,0.02015737936019895,0,False,Research only; not investment advice.
always_calm,2006-12-31,2006-12-31,2007-01-31,calm,0.016057700460914252,0.0642289372532208,0,False,Research only; not investment advice.
k2_vol_corr_erc,2007-01-31,2007-01-31,2007-02-28,calm,-0.008428216791766908,0.00410400479984402,0,False,Research only; not investment advice.
k2_vol_corr_ew,2007-01-31,2007-01-31,2007-02-28,calm,-0.006802061475706447,0.003940147372488078,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2007-01-31,2007-01-31,2007-02-28,calm,-0.008428216791766908,0.00410400479984402,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2007-01-31,2007-01-31,2007-02-28,calm,-0.006802061475706447,0.003940147372488078,0,False,Research only; not investment advice.
unconditional_erc,2007-01-31,2007-01-31,2007-02-28,all,-0.003072539794047224,0.004708371267197989,0,False,Research only; not investment advice.
unconditional_ew,2007-01-31,2007-01-31,2007-02-28,all,-0.003104800359807041,0.004430196133256436,0,False,Research only; not investment advice.
always_calm,2007-01-31,2007-01-31,2007-02-28,calm,-0.008428216791766908,0.00410400479984402,0,False,Research only; not investment advice.
k2_vol_corr_erc,2007-02-28,2007-02-28,2007-03-31,calm,0.012452474815056435,0.03285406090041347,0,False,Research only; not investment advice.
k2_vol_corr_ew,2007-02-28,2007-02-28,2007-03-31,calm,0.013112568868468955,0.041666666666666706,0,False,Research only; not investment advice.
k2_vol_corr_spread_erc,2007-02-28,2007-02-28,2007-03-31,calm,0.012452474815056435,0.03285406090041347,0,False,Research only; not investment advice.
k2_vol_corr_spread_ew,2007-02-28,2007-02-28,2007-03-31,calm,0.013112568868468955,0.041666666666666706,0,False,Research only; not investment advice.
unconditional_erc,2007-02-28,2007-02-28,2007-03-31,all,0.009617909612894776,0.02585701647220526,0,False,Research only; not investment advice.
unconditional_ew,2007-02-28,2007-02-28,2007-03-31,all,0.010834951540053175,0.036363636363636404,0,False,Research only; not investment advice.
always_calm,2007-02-28,2007-02-28,2007-03-31,calm,0.012452474815056435,0.03285406090041347,0,False,Research only; not investment advice.
k2_vol_corr_erc,2007-03-31,2007-03-31,2007-04-30,calm,0.037764670836742315,0.007132552488718702,0,False,Research only; not investment advice.
