decision_date,feature_end,date,label_start,n_names,n_sleeves,include_thin,n_thin,n_signal_modes,pct_var_signal,noise_penalty,signal_risk_fraction,eigen_risk_contributions,mp_upper_edge,configuration_id
2022-01-31,2022-01-31,2022-02-28,2022-02-01,104,104,False,0,2,0.7495419967236512,3.211382273431334e-08,0.9986143840337938,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8878013012769294e-22, 4.0339997358834577e-23, 1.4449582416154694e-22, 3.0784704408747504e-23, 2.3392982272266642e-22, 1.5776332766669914e-23, 1.9840713231617744e-22, 2.1063861165436683e-23, 1.3445579007421174e-21, 3.185601381416564e-22, 2.517275438284515e-22, 4.226392647937841e-27, 4.550052661170596e-22, 6.581158634699544e-22, 6.967666254436159e-22, 4.821927493303498e-22, 2.4578430313763047e-23, 2.0327457391942308e-22, 2.4002678996609623e-21, 1.0969351542874826e-21, 2.9964675765378185e-27, 6.6780560975909e-22, 2.356792629791676e-11, 8.763120305096243e-11, 1.8220928403236663e-10, 4.2592305638513785e-10, 3.532317357207212e-10, 4.941891425824663e-09, 3.9478627649564356e-09, 1.8043860690346373e-09, 2.440264665303383e-11, 8.543086922233884e-09, 1.0242023635167553e-08, 5.8460598823488665e-09, 1.530321117499098e-08, 7.613510927541414e-09, 1.1971901641182826e-09, 1.474213492187688e-09, 1.0185218030354928e-09, 1.5321819434700318e-08, 1.280913174451788e-08, 5.9185543667551385e-08, 4.566993627066406e-08, 1.111733480987264e-07, 6.266703651057902e-08, 1.6097340189789973e-07, 3.923385750024112e-12, 3.2486684982719536e-08, 1.1868751955924628e-07, 8.69719867962169e-08, 5.523298814110599e-07, 1.4668146722576098e-07, 8.419740759777021e-08, 1.6695717483874706e-07, 3.7139303746379707e-09, 1.5493652046302104e-06, 5.2146679121750184e-08, 1.6521426453398244e-06, 7.456459950430796e-07, 7.968520837365594e-06, 1.8223948987806704e-07, 2.3830963303685146e-08, 1.1220926328206545e-07, 3.740847992167337e-06, 2.517834628299073e-06, 1.9365934543738233e-07, 3.6698032818883204e-05, 2.708083901797e-05, 4.806718923015252e-09, 6.19950588302349e-06, 2.872068351151604e-09, 2.3152912011316567e-06, 2.0497374690915773e-05, 5.05368015658285e-07, 0.00015145701347023008, 0.00046144309654419307, 8.276568181127513e-05, 2.5812212650009654e-05, 0.0005503725691538026, 0.43612996535190024, 0.5624844186818936]",5.366455687750868,0
2022-02-28,2022-02-28,2022-03-31,2022-03-01,104,104,False,0,2,0.7465116422035594,3.979829488212791e-08,0.9979822067503773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3383446617739074e-24, 1.3368375111789527e-24, 6.341312274114908e-26, 3.908687127858071e-22, 2.6198217516432237e-25, 1.9443858410175586e-22, 2.5984304724774417e-22, 7.043222781914808e-23, 1.9482735596100744e-23, 2.0442469156595096e-22, 1.1057733429243677e-21, 2.899240343024802e-23, 6.975761975286927e-23, 1.403511682077069e-22, 1.1887400658875668e-21, 1.2445158509704364e-21, 5.197364950731072e-22, 4.77220823248162e-22, 3.075579509155466e-22, 5.782784984798774e-22, 6.419488289534983e-22, 2.2576717051360716e-10, 2.402537542097853e-10, 8.387175800675853e-11, 7.274118050242543e-10, 4.155607430980549e-09, 9.01599784527119e-11, 3.3607217965681755e-12, 3.6536570528775385e-10, 1.8907369044136317e-09, 1.0861199441200294e-08, 1.6170488023056308e-08, 1.920779281826418e-08, 4.193426964714371e-09, 5.935982138278684e-09, 1.9952781591644428e-09, 3.2446340936730244e-09, 2.268923663809369e-08, 9.921629173311036e-09, 5.87094303324564e-10, 1.2418421076686294e-07, 1.5687039818207757e-08, 4.2877238128385264e-08, 3.125529589768604e-08, 1.1433406192783753e-07, 1.48371742933602e-08, 1.884692735071262e-08, 3.1529608154457177e-07, 2.443337505277396e-09, 8.851626315450045e-07, 1.1942600818565675e-08, 7.443714199187433e-08, 1.259888615261124e-07, 5.172636362396674e-08, 4.2361794853278203e-07, 1.5789796820661137e-06, 2.2704357757919696e-06, 1.408264647602732e-06, 6.8488743716273245e-06, 7.911045160641641e-07, 5.745394922931559e-09, 3.3741519558713444e-07, 3.631155878772431e-06, 6.127872955891425e-06, 1.0747870904527362e-05, 5.950873254290363e-06, 3.1663434083579274e-05, 1.656135604840938e-05, 1.4202189031652977e-06, 1.2642043218804452e-06, 1.3732159602823828e-05, 1.210878896172475e-05, 2.2531421026810482e-08, 0.000505781918323311, 0.00041555253983417684, 7.643401517813427e-05, 1.0671134960674245e-05, 0.0008905271291943603, 0.42754482745116335, 0.5704373792992141]",5.366455687750868,0
2022-03-31,2022-03-31,2022-04-29,2022-04-01,104,104,False,0,2,0.7494631970760244,5.124644034125127e-08,0.9976003544852065,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1995390772161897e-24, 6.936946040536922e-24, 2.397761590783994e-23, 7.497319800496122e-23, 8.085524992891026e-25, 1.4738115674827607e-22, 7.48478648593171e-22, 2.1980799345404503e-22, 9.553753823515527e-24, 3.6709794761009686e-24, 8.3787139343399865e-22, 1.1648850585412984e-23, 3.562148769358575e-23, 2.8590262442281863e-21, 6.225837366690966e-22, 1.9371647103448673e-21, 8.623993525080786e-23, 1.2978801187225765e-21, 2.393595832143758e-21, 2.1246812224098793e-23, 1.0896872144812213e-22, 6.818828879543475e-24, 1.6213708103918477e-10, 6.823506133854884e-11, 4.788271117298458e-10, 9.396792279599975e-10, 4.7059857234418165e-12, 6.162015260042501e-09, 7.0709079929636186e-15, 1.4781049962606632e-08, 2.9546580955689394e-10, 4.4822318771426765e-09, 1.975220946129412e-08, 4.791414678493095e-09, 2.6898155783343125e-09, 1.8130096869449067e-08, 1.0090893758760724e-08, 4.4968873926938274e-10, 1.208590738708189e-08, 1.351795121457754e-08, 7.034140818278715e-08, 1.1538818625406904e-08, 6.647253606736622e-09, 9.1341662035152e-09, 7.101779304321973e-09, 7.69302378864001e-08, 1.1875422522869289e-08, 1.406298929611874e-10, 4.6203060272990637e-07, 2.5925166573951323e-07, 1.5516321018787306e-07, 1.1535557393542452e-08, 1.5364079936092703e-09, 8.931241897295887e-09, 1.980415316993845e-07, 3.398013715173338e-08, 3.4402782968538223e-06, 8.523446258622086e-07, 8.149671591876279e-07, 6.703797255109378e-06, 8.663029469738045e-07, 2.2674361675268148e-06, 5.071717327788988e-07, 1.3342491116420857e-10, 2.179706527521857e-06, 1.9410517034210224e-05, 2.3582313248598246e-05, 4.994897626374289e-06, 1.9566480670002436e-05, 1.184823378944363e-06, 4.027424452747288e-06, 1.5703180890972213e-05, 9.227779342216824e-06, 1.4611879951952854e-05, 0.00105061037568056, 6.963319495770339e-05, 1.3645578523377282e-05, 8.929265267342428e-06, 0.0011254526032285356, 0.4214575767628342, 0.5761427777223723]",5.366455687750868,0
2022-04-29,2022-04-29,2022-05-31,2022-04-30,104,104,False,0,2,0.7566804134205861,6.627801012700857e-08,0.9968262079969228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5347185634069855e-23, 1.6645782094114856e-24, 2.0905004596753517e-22, 3.300988722864506e-23, 2.48708035188849e-22, 2.646072496789769e-23, 9.663758327347216e-23, 2.798160697233123e-23, 7.096082545077453e-22, 9.555017020654871e-22, 7.509011373787076e-22, 6.196827789104261e-23, 1.6837557745376562e-22, 2.15092141040113e-21, 1.3263248327194699e-21, 1.0176066368059105e-21, 4.892772991453188e-21, 6.897781653499277e-24, 4.8981420452297155e-23, 2.089702788827562e-22, 3.3445625125803815e-21, 2.459197660508539e-22, 2.0095924852415854e-11, 1.1425820783970236e-10, 3.2983373466946294e-11, 1.9905617222590815e-09, 3.958871659154379e-10, 5.0650781640628526e-11, 1.4418256389211304e-08, 6.193025125571529e-09, 8.165742275417318e-09, 1.0463122671967564e-08, 9.664527606827325e-09, 8.510437071004396e-11, 8.515488661788651e-10, 7.730319733173764e-10, 4.622456527339829e-09, 3.0778616591280265e-10, 9.378056639496487e-08, 4.892141529568158e-08, 2.052405187385803e-09, 3.296538387081025e-08, 1.7852802826336863e-09, 1.6332947855819222e-10, 9.599585585966992e-08, 1.5542761315105845e-09, 9.694768828505123e-12, 4.592216873214383e-08, 1.1175819978080136e-07, 2.43766176735538e-08, 6.024201473463114e-07, 1.7619457984000488e-07, 4.203744733114057e-08, 1.2434695354250243e-07, 8.134234204518451e-08, 4.0592341836941305e-11, 3.6639946178961666e-06, 1.67819514276487e-06, 3.0674118353541615e-07, 1.1426750201598007e-05, 1.0331976934262733e-06, 6.9384905008915695e-06, 1.436439076206752e-06, 3.579317771697188e-09, 1.3900430962634589e-06, 1.7434961252125836e-05, 3.7482992154626344e-05, 1.389999319881123e-05, 7.79401215002813e-06, 1.8403816045449005e-07, 9.34079680430035e-06, 3.704102770171985e-05, 1.4441328526299451e-05, 1.3936504824793523e-05, 0.0002580307155498928, 0.0011743966393113051, 5.612777081018675e-06, 3.0308513762149572e-05, 0.0015244664554741859, 0.4032290872192862, 0.5935971207776366]",5.366455687750868,0
2022-05-31,2022-05-31,2022-06-30,2022-06-01,104,104,False,0,2,0.7561514488474782,6.554425083884455e-08,0.9968683320294179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5954009460277276e-26, 5.461671895165321e-24, 1.1943499169230745e-22, 1.5072715702445313e-24, 2.680495705105302e-22, 5.172685358667605e-22, 2.0115689002173322e-22, 6.430635621670616e-22, 1.1727137789062028e-22, 2.598462220432881e-24, 2.374613801222156e-22, 2.0732114821504286e-22, 5.312860826868179e-22, 3.647484146859463e-21, 2.6327433408508054e-24, 3.966715296309656e-23, 2.4538651614615465e-24, 6.2041240185143545e-22, 2.6735443217785054e-22, 3.658689324563786e-24, 1.461202007057141e-21, 4.8433162665742096e-11, 8.847817041087989e-11, 3.359279107651059e-10, 3.7894922477147236e-10, 2.4379056227058056e-11, 1.0981708587415895e-09, 1.8942802513762096e-08, 1.084817384800215e-08, 2.1324523689634612e-08, 5.04195624519775e-09, 5.803800108383547e-10, 1.3782839998067143e-13, 6.533923607657815e-11, 1.5706925077514521e-10, 3.028698973504768e-08, 2.6188369025909913e-09, 3.544542443280486e-08, 6.69265719113257e-08, 2.082535282930793e-08, 1.8683223630450035e-08, 3.1093815662560505e-08, 1.1130529063748735e-08, 3.0435914431398733e-12, 6.932805653593601e-08, 1.0395293117207508e-08, 2.5954392651898657e-07, 8.45344659211908e-10, 4.82776031695506e-08, 5.966256880888515e-07, 1.971024328230504e-08, 8.466599105439862e-08, 2.5997745936334825e-07, 2.6116690097849995e-10, 1.8837854631909888e-08, 1.975983944381262e-06, 4.664819169641428e-06, 7.502759879812921e-07, 1.086432065016886e-05, 5.678001492557024e-07, 2.5338147130096847e-06, 5.84338444547343e-06, 4.376400047575367e-07, 2.8654348912804265e-09, 3.436570743821353e-05, 2.471745725103254e-05, 1.0747430203991653e-05, 1.5364579660970903e-05, 4.407430553505894e-06, 1.5970999213868247e-05, 1.620549473565136e-05, 1.5944955854026533e-05, 1.336440411969057e-05, 0.0004675306281453263, 0.0009743579115009272, 8.079475360164893e-06, 4.715822998518136e-05, 0.0014541679449239274, 0.40441212412796773, 0.5924562079014501]",5.366455687750868,0
2022-06-30,2022-06-30,2022-07-29,2022-07-01,105,105,False,0,2,0.7615981608459121,4.459700027472308e-08,0.9979157639558099,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9865676903058934e-24, 1.1320923682573646e-22, 2.391391403475485e-22, 4.558612939423884e-22, 4.0289763538403524e-23, 2.8928495167089818e-24, 8.446371102255062e-23, 3.2613916061856403e-22, 7.708821680423493e-23, 2.8174586236657726e-22, 1.5429187734958494e-22, 8.745838665300258e-22, 1.1063909254655947e-22, 5.767128025444288e-23, 1.3431112647311563e-22, 4.629602570606163e-22, 2.94305033598936e-22, 4.842496569926781e-23, 1.3011865761775557e-22, 2.3305763208985175e-22, 6.776675790347233e-22, 2.5696259527651106e-10, 9.286583277668466e-10, 1.493919883640419e-09, 2.5964900902517206e-11, 6.202284824123656e-12, 2.3705679710607754e-08, 1.6922308824348207e-09, 1.0537079056325846e-10, 1.4972871918336137e-08, 1.3350231683275745e-08, 8.858065936952988e-10, 1.1616325057006695e-09, 7.815169532563863e-10, 3.365207458026449e-09, 1.3501347737778122e-08, 8.108938753926695e-08, 3.3947056221176265e-10, 5.79885350039412e-08, 5.400077311633308e-09, 2.8630730248013773e-10, 1.1700364605587975e-08, 2.5745267599482105e-08, 6.536990637552358e-09, 6.891374353039655e-08, 2.570291685126651e-09, 4.3962619956758265e-07, 9.596956251579551e-09, 3.8513600973392655e-08, 4.563471202701895e-07, 1.7244191657218903e-10, 8.779206977769721e-09, 5.02117206283514e-09, 1.77153572978527e-07, 2.454709801080185e-07, 7.047436080736867e-07, 3.4358821916721455e-06, 7.016819944336819e-07, 1.858581443954275e-05, 1.102241092785865e-06, 4.4806883451961225e-06, 4.157889722162202e-06, 2.107047447022826e-07, 6.350254020733732e-06, 2.7086183437151028e-08, 3.146346048974257e-05, 1.1495237335785544e-06, 1.6908427787641096e-06, 2.0035701857133863e-06, 3.160456904904141e-07, 1.1382778448768811e-05, 1.6337653778069235e-05, 1.1972510366072622e-05, 2.2368156162176986e-07, 0.0008187083897044664, 1.6990090457831114e-05, 9.039345466981753e-05, 0.0010401295706912704, 0.41386427461984215, 0.5840514893359678]",5.395751311064591,0
2022-07-29,2022-07-29,2022-08-31,2022-07-30,106,106,False,0,2,0.7633915482500209,5.392518573534605e-08,0.9974577383346729,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6921236100896305e-24, 6.919218970659516e-24, 1.842948381277409e-23, 5.578441475569036e-23, 9.19535854373212e-25, 8.009586254996664e-22, 1.5228325161623133e-22, 1.722604357860245e-22, 7.278120474760109e-23, 1.643082446955569e-21, 1.8028490031800744e-22, 1.572696515657168e-23, 4.0007922226505513e-22, 1.0487374482428219e-22, 1.5395949307039393e-23, 5.493066893663299e-23, 3.4105592426440514e-21, 3.936750521241703e-23, 1.0519793246535038e-22, 5.738707866787103e-23, 1.8204690274178117e-23, 3.938827133201284e-23, 1.7198305179340104e-21, 2.4007179432479223e-10, 6.341722849165321e-10, 5.700498476188182e-10, 9.513568409077127e-10, 3.844192434130129e-10, 6.298706026760922e-09, 9.425980638178955e-09, 1.5005029516588839e-09, 4.0443898615446095e-08, 7.216803235530658e-09, 6.34215542414815e-11, 1.430860885608756e-09, 1.0245198383375665e-08, 6.8441491411642514e-09, 2.94766923780787e-08, 5.508923878597484e-08, 4.344413627910376e-09, 4.275918544393306e-08, 1.439334933756083e-09, 2.1245253160550052e-10, 1.9370559576715568e-08, 6.809637201412835e-09, 3.947883668034362e-08, 3.5255305091033524e-08, 5.910815656838695e-10, 6.824525556576502e-07, 1.0285807772891776e-08, 9.178309799902188e-11, 1.8117231123059608e-07, 1.630067724624685e-08, 4.0637645053710127e-08, 1.7095363630438016e-07, 8.095859087353408e-08, 1.8807057601533237e-07, 1.0404887886812292e-06, 4.1968406650631436e-06, 7.126564095375077e-07, 1.816972395686784e-05, 1.1574545948265199e-06, 2.663447711287271e-06, 6.131922823146198e-06, 1.8671297731549598e-07, 3.063357902988665e-06, 3.894097385354967e-07, 4.330622043800008e-05, 8.790109888370364e-07, 4.421675183811947e-06, 1.270122941522742e-06, 9.168392046461342e-07, 1.5768708724093815e-05, 1.8616424034771793e-05, 2.3149713688169213e-05, 9.93843767552021e-06, 0.0010617434803257258, 1.7124283094896552e-05, 2.0836673890445062e-05, 0.0012848860596558534, 0.4017986770967775, 0.5956590612378955]",5.424986938316918,0
2022-08-31,2022-08-31,2022-09-30,2022-09-01,106,106,False,0,2,0.7651991360148647,5.8045380497505486e-08,0.9975922490463793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.84777353033778e-22, 1.427845504954225e-23, 1.3139836108602304e-22, 9.989641301233102e-24, 2.4567925379576785e-22, 5.0560502802527446e-23, 8.193766131773588e-23, 1.4345352978487743e-24, 6.061923875960845e-23, 4.7388255894021055e-24, 5.2886999294219005e-24, 2.3743076220078972e-22, 2.0481795664226352e-23, 2.4944357157826113e-21, 1.528258615980059e-21, 5.453661479596755e-22, 4.769518501144105e-22, 3.403948574782767e-21, 9.165488677696186e-22, 3.4919675915306486e-22, 8.157503009880174e-21, 7.247832861093365e-11, 1.1100969569121224e-09, 2.0403190477721432e-09, 5.028830010582144e-10, 5.760201083218984e-10, 1.3485533291851522e-09, 2.8929344913070456e-08, 6.110655683268763e-09, 4.642979353058781e-09, 7.3951548664150915e-09, 1.0194601380728303e-08, 4.491737396914611e-09, 1.4477537497414111e-08, 8.871788267963739e-09, 3.896063065300255e-08, 3.090417463245167e-08, 2.350285831791813e-08, 3.43000549895255e-10, 1.13103106709147e-08, 2.803909680086424e-09, 2.355875019285652e-10, 5.466512373937921e-09, 6.425980356919804e-08, 3.861077929936278e-08, 5.469161852155656e-08, 6.14299336623518e-07, 8.157374208889157e-10, 4.925613801531674e-08, 2.264094851781265e-07, 2.4637869687951804e-10, 6.616123624393191e-08, 9.006641843033456e-08, 1.5036240879756046e-07, 2.4685221643508436e-07, 4.229476567028503e-06, 2.8453635477829438e-08, 8.008000659541736e-07, 1.9045367786988722e-05, 3.342722222711447e-06, 8.548884718896136e-08, 7.424908613208648e-06, 1.0204905338223357e-06, 1.9236234881221326e-06, 4.7177573451460046e-07, 3.676160953107263e-05, 2.0806518731348022e-07, 6.086349484496556e-06, 1.0681912696731245e-05, 4.018353514720298e-06, 2.550239112346838e-05, 2.6085551710716648e-05, 2.2406985040396732e-05, 0.00043458208568584013, 0.00040635829175338713, 5.420891140251201e-07, 1.1423140813475584e-05, 0.0013829146977782448, 0.4031713498704838, 0.5944208991758956]",5.424986938316918,0
2022-09-30,2022-09-30,2022-10-31,2022-10-01,108,108,False,0,2,0.7737861218471613,6.891436493512677e-08,0.9972698089755537,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1209436404966306e-23, 1.9205348118061604e-24, 1.4106777750937646e-23, 3.056435731578795e-23, 5.394398762378747e-22, 1.908702088512138e-24, 5.42568031223386e-23, 8.12955421331169e-23, 9.582870908224195e-25, 5.074886895035072e-22, 6.172279708295396e-23, 2.0638287920314266e-22, 9.004913325660472e-22, 6.346753225891741e-23, 3.873932014069435e-23, 1.819112902263545e-21, 7.03493417816522e-24, 2.5969033189578316e-24, 1.2075741541822907e-21, 2.3400637349505522e-23, 1.9114945877027113e-21, 1.0824138451556826e-21, 4.63046907350565e-24, 4.0054307207939194e-22, 5.313497949790359e-22, 1.1870528192570215e-10, 2.6767079090948315e-09, 2.0273048236502953e-12, 4.4537022980062996e-10, 1.462209310210893e-09, 4.879950740555278e-10, 3.6668585950963836e-08, 1.351947477368842e-08, 3.0737141977803136e-09, 4.193803351137124e-12, 2.3399960911509163e-09, 7.819659847022103e-10, 2.546660775103757e-08, 9.557583921322339e-09, 1.3297253789187439e-08, 1.6050010402897893e-08, 4.535753583138576e-08, 1.5597282711695346e-09, 1.4637949935102899e-08, 1.1781362614604002e-10, 7.899348292326028e-10, 9.280944546730051e-09, 3.7068333275232565e-08, 5.991560459674069e-08, 1.253335238924134e-07, 1.1786924334245391e-07, 5.648616654151844e-07, 7.612704856554065e-10, 2.1703018400501265e-07, 5.482189106500001e-08, 4.235689701417526e-08, 6.414827978530146e-08, 2.1340687070342124e-07, 1.4091778625920823e-06, 1.633099883885229e-06, 2.7564287576560742e-08, 6.570434241936587e-07, 1.5542307228174868e-05, 1.250171245656788e-06, 2.073862719482859e-09, 8.958591934464125e-06, 3.238104822428305e-07, 9.783482197477036e-07, 2.1791989722580528e-05, 1.348105994202994e-05, 1.5549383254362778e-06, 2.223657750283163e-06, 1.8307224884748013e-05, 1.7388124474456062e-05, 4.7167254004095064e-05, 1.666287608602798e-05, 2.4934532967493217e-05, 0.0007115962400426526, 0.0002319947650644118, 1.7189463343700167e-05, 1.6067552359625021e-06, 0.001571814684098723, 0.3994883139541726, 0.5977814950213812]",5.483281572999749,0
2022-10-31,2022-10-31,2022-11-30,2022-11-01,108,108,False,0,2,0.7730292574397024,6.910389398275414e-08,0.9973916860046586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.141320605691744e-24, 1.937870958396943e-22, 4.713943976969992e-24, 7.829378736805008e-26, 1.7189558062890082e-23, 1.7578500383068048e-24, 8.952557599833532e-24, 1.6272132755235327e-23, 2.5703365681069186e-23, 8.306554788602672e-23, 4.772978075538385e-22, 5.108478962708902e-22, 1.4778779363041652e-25, 5.591034316866131e-23, 3.4188531620839295e-22, 7.154486631133631e-23, 1.597049579820501e-22, 2.3335935112204803e-23, 1.677314062824618e-22, 6.216104429459869e-23, 3.0928164393921445e-22, 3.982888096752887e-24, 7.085676136919168e-22, 2.863610685073149e-10, 7.220578937288133e-10, 1.3615988802851753e-12, 2.408246111003878e-10, 6.677156692050148e-09, 2.9424486441838523e-09, 1.3318835637975166e-08, 2.8104835665230053e-08, 1.3364656070600876e-12, 1.1346761836455473e-09, 3.5992061841214166e-09, 3.392209659288932e-10, 3.2371208423626184e-08, 2.7472627974789812e-08, 1.51237406188664e-11, 2.273247943838838e-09, 9.764383711806619e-09, 5.038703826280919e-11, 1.1737029434028345e-08, 6.114879910590127e-09, 1.1949017460643521e-08, 7.769908574548087e-11, 1.102211265167277e-08, 5.606155464723877e-08, 3.191247067924422e-07, 3.659530740184165e-07, 4.687147877162652e-08, 2.0903028198348025e-08, 1.4785582950578586e-07, 2.663545002372586e-07, 1.9794843675368104e-07, 9.558772421635761e-08, 3.2177924812684815e-07, 6.250047971417898e-07, 1.2694461437527873e-06, 6.207258102897004e-08, 7.101407225242874e-06, 7.641103856949616e-06, 9.898863981576845e-07, 1.5881581869581006e-08, 1.0636711647041908e-05, 3.1277035811950428e-06, 2.5323692338978835e-06, 2.8757920265626208e-05, 8.036162927427192e-07, 2.6141835080937064e-10, 3.4290641683928026e-06, 1.1153525495534414e-05, 1.72764638248811e-05, 4.022333535901732e-05, 1.997694136388389e-05, 8.316242588234343e-06, 0.0007211448361199082, 0.00025558895258507246, 9.675124360078167e-06, 1.2796420008836993e-05, 0.0014431610488244294, 0.4041323144596269, 0.5932593715450316]",5.483281572999749,0
2022-11-30,2022-11-30,2022-12-30,2022-12-01,108,108,False,0,2,0.7731896117704989,6.384198615377986e-08,0.9971789841672747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.049366054705817e-24, 1.2830776250411811e-23, 6.192822768637447e-25, 8.308817210205263e-22, 1.0778044568311624e-23, 8.724311434506479e-23, 5.844552884412179e-23, 4.962443723495919e-22, 7.010069690405928e-22, 3.290121701198139e-22, 2.3861312687098685e-21, 9.076295086909516e-22, 2.3077384772648353e-22, 2.5014280741027257e-22, 1.464806406091776e-23, 1.2829486291514944e-22, 2.30755820012676e-22, 1.957886242099236e-24, 2.2366977412059005e-21, 1.1790733854259087e-21, 3.468348720835285e-22, 2.622349136007676e-22, 4.038529435934491e-11, 1.734285320533013e-11, 3.812447729933025e-10, 5.554318579835287e-10, 8.823424364291404e-09, 6.015820879350049e-09, 5.609468071310467e-10, 7.1208238354093155e-09, 2.0329641903630132e-08, 2.0162610526025767e-10, 2.687664163981396e-09, 1.848675188244186e-09, 3.6708220116019596e-08, 6.270651099186781e-09, 1.3976915659631116e-09, 2.222668327808939e-08, 1.7736462038323633e-09, 4.820985648654807e-09, 1.6735503305588688e-08, 9.297367717387588e-09, 1.8516946682213106e-08, 3.4457998622839403e-12, 2.381457392083617e-08, 1.7719022532808212e-09, 7.34146990719361e-10, 5.073895794682303e-07, 5.1022403450747e-09, 8.550556649412878e-10, 7.904295031954063e-08, 1.2594095361256426e-08, 2.2658424660027558e-07, 9.459809102401478e-08, 1.6204322646381014e-08, 1.1703880274174802e-06, 9.476897941176134e-07, 2.1020948106648307e-08, 1.5695090194306453e-06, 1.1184419682016673e-05, 1.6810681651963193e-07, 1.5592022205612358e-06, 1.4366332659310931e-05, 6.754309423265406e-07, 1.4593057891076982e-05, 4.0532398362923073e-07, 1.066943720766581e-06, 6.619508285129639e-07, 1.2066021764878478e-05, 1.4154517728586844e-05, 7.61221381926284e-06, 8.258034254664812e-05, 6.311190323681048e-06, 1.5431381473284437e-05, 0.0005506225067850293, 0.000412705759728074, 1.5695915522698724e-05, 0.00011293675368090358, 0.001541374827444416, 0.40010061964509563, 0.5970783645221791]",5.483281572999749,0
