decision_date,date,window_weeks,strategy_id,ticker,weight,feature_end,label_start,n_names,n_sleeves,include_thin,n_thin,thin_lt5y,configuration_id,role
2021-03-31,2021-04-30,156,minvar_lw_weekly,VTWO,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,STIP,0.07884184525218657,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,SCHM,1.3323929161128788e-19,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,WEAT,0.0024007012659383663,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,CANE,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,SOYB,0.0035327963928994924,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,USMV,4.131950835233944e-18,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,EFAV,1.8325764185526523e-18,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,LEMB,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,SPTS,0.11203336583332525,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GOVT,0.04695311008572819,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,TAGS,0.015436457535044893,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,SJNK,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,IEFA,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,SPHD,1.1015279676636854e-18,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,VLUE,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,FTSL,0.0041752485757181445,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,QUAL,1.0061282379693187e-19,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,USFR,0.1272917757409879,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,HEFA,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,IEUR,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,IQLT,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GBTC,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSLC,4.564429213779733e-19,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSIE,0.0,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSEU,4.563945942493296e-19,,,,,,,,,
2021-03-31,2021-04-30,156,minvar_lw_weekly,GSJY,6.042567628336386e-18,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SPY,0.0027902515019441773,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,MDY,0.0021419183010196402,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,EWJ,0.0037365313677385228,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,QQQ,0.0030813565521344488,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IVV,0.002783555451195749,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWB,0.0027018130789090325,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWM,0.002090568919199794,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWD,0.002562242873776781,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJR,0.002075781374870613,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJH,0.002142233120398607,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IVE,0.00265840328206029,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWV,0.0026972402978583674,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWO,0.0021052892494095848,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWN,0.002050422294632275,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJT,0.0020620361902984803,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJS,0.0020942822550288694,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJK,0.002228248012700366,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IJJ,0.0020428217440969635,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IEV,0.0025356586027769795,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IUSV,0.0026163096239964017,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SPYV,0.0026611912895839903,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VTI,0.0026826237213455925,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWP,0.002405024335983245,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWS,0.002149534653106337,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,EFA,0.002824682461294516,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IWR,0.0022535355660410032,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VXF,0.0020807459945244478,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,TLT,0.02651206147585167,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IEF,0.051406380465401545,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SHY,0.07746570782283604,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,EEM,0.003241310813033665,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,AGG,0.013783163760964003,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,TIP,0.01638401061226345,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VTV,0.0026994216724226337,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VO,0.0022962402038875385,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VV,0.0027600043788750727,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,GLD,0.006359842642821216,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IAU,0.006415845908336331,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VGK,0.002484769714444271,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,EFV,0.0025912949351929986,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,PID,0.0024152687959841466,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SPYM,0.0027854724087576404,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,USO,0.002938727177638298,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SLV,0.002775152602820937,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,DXJ,0.004091201866530622,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,GSG,0.0041279611695851735,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SHV,0.07573060109703217,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,IEI,0.06555699109499152,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VEU,0.0029382977533413115,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,BND,0.014350177946093893,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,BSV,0.030885096981098866,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,BIL,0.07685929722387683,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VEA,0.002768946375807909,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,MUB,0.0076945216274646394,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,NYF,0.008161947688531528,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,JNK,0.004302474304198977,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SCZ,0.0024178205788715043,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,ACWI,0.0027850729530321684,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,ACWX,0.0028820284333520092,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VT,0.002784625405924682,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,HYD,0.0035428499988283866,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SCHX,0.002738275271944471,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SCHF,0.0028022828533856583,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SCHA,0.0020616282071489905,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VCIT,0.006495236724687918,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VCSH,0.009411950394062608,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,ILTB,0.005627062702760231,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,PPLT,0.0024568274884628036,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,CORN,0.009864025587643726,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,EMLC,0.004917662035504785,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,SCHP,0.01643029465713151,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VOO,0.0028042784503900303,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VOOV,0.0026415104041110737,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VIOG,0.0020732382936140326,,,,,,,,,
2021-03-31,2021-04-30,156,erc_weekly,VTWO,0.0021081203251828487,,,,,,,,,
