date,decision_date,trial_id,r_method,r_null_a,r_null_b,r_null_c,r_null_d,r_active_vs_a,coef_r_mvp,coef_sigma_mvp,coef_u,fc_r_mvp,fc_sigma_mvp,fc_u,rhat_tp,sigmahat_tp,r_star,distance,turnover
2003-05-30,2003-04-30,ft_med_ef21_fc60_sample_sleeves,0.012266422060541397,0.07891839311603083,0.06256756497613636,0.07723319491664596,0.09791056971453937,-0.06665197105548942,-0.010633263363435551,0.04621100845017294,0.08428682374502595,-0.010633263363435551,0.04621100845017294,0.08428682374502595,-0.027560419879290678,0.07439694044778429,-0.0023582947584264782,0.032237651718922074,0.6938381572353561
2003-06-30,2003-05-30,ft_med_ef21_fc60_sample_sleeves,0.01908572740584956,0.016754752982861203,0.025946512362705787,0.017135256478157362,0.019585728175713496,0.0023309744229883557,-0.006677577382164446,0.047878020423673374,0.07860446384380308,-0.008518911572101273,0.0470043471439069,0.11046226796505088,-0.03716767595026453,0.09818127620111186,0.0024628902580097595,0.056490922584774,0.9999999596628466
2003-07-31,2003-06-30,ft_med_ef21_fc60_sample_sleeves,0.05058933068644891,0.0393415037556548,0.026941136819935235,0.03769294642808582,0.05058933221639607,0.011247826930794111,-6.0453154952378963e-05,0.044996188009769594,0.10503085643574547,-0.0017313226860083478,0.043313931605726046,0.2159572956600927,-0.2357470649689197,0.5054308469429459,0.00961127411991822,0.5138059857296814,1.0195433501413788e-08
2003-08-29,2003-07-31,ft_med_ef21_fc60_sample_sleeves,0.04456609465467175,0.03700611182254325,0.03479149244637377,0.03628186568232052,0.04456609594673213,0.007559982832128498,0.0003050811231985966,0.04509320660687725,0.10234401061238396,-0.0001329798055598637,0.04445316673026376,0.14416803438353976,-2.1424744392548485,5.642449518927414,0.010339031746710779,5.987904224291291,1.1627617768034125e-09
2003-09-30,2003-08-29,ft_med_ef21_fc60_sample_sleeves,-0.02332820971845951,-0.012246747925424385,0.008824365980590176,-0.011047388991598062,-0.016632605315741383,-0.011081461793035124,0.0005772467958418908,0.044334728394608135,0.13671055735593723,-0.0001449782013971425,0.043739673113612154,0.17049588351167988,-2.2500400076367457,5.44903126031739,0.0089811949330067,5.852746619524895,1.7765169246235347e-07
2003-10-31,2003-09-30,ft_med_ef21_fc60_sample_sleeves,0.0870709539191737,0.07395267072561613,0.06466288874107622,0.07319137608699476,0.07928078959605604,0.013118283193557567,0.0011789427517589698,0.0443643666286285,0.07994288368062612,0.0008994361862058146,0.04437950308557276,0.11060891084131336,0.24310528706477486,0.7296161845622039,0.20976517608632747,0.034651780817763,1.77651692460804e-07
2003-11-28,2003-10-31,ft_med_ef21_fc60_sample_sleeves,0.03541108639534775,0.02790447707824271,0.01491805669819273,0.02709024743446869,0.03582201351673943,0.0075066093171050376,0.005050705139538985,0.04553917918273857,0.0831577906240772,0.005932679308190235,0.044990666867782615,0.09448310024538709,0.038169197110363776,0.11411783038930202,0.03548967354849812,0.0028085647731743452,1.000000000000003
2003-12-31,2003-11-28,ft_med_ef21_fc60_sample_sleeves,0.0301033368603133,0.03364487506464019,0.06305959725386898,0.035301872410841685,0.03341528523685164,-0.0035415382043268856,0.004818859379099867,0.04549307992361234,0.0865091723946335,0.00537937393800348,0.0450905356235765,0.0947017244022092,0.041172278381081596,0.12474466390140243,0.039180880822158475,0.0020882408865758252,1.000000000000003
2004-01-30,2003-12-31,ft_med_ef21_fc60_sample_sleeves,0.02318711664701492,0.025650016179671078,0.017376233981705992,0.0251165314743998,0.020018954009842906,-0.0024628995326561563,0.005980536618417041,0.04588566442095032,0.05278186838644976,0.006879598093832184,0.04571209860031216,0.06076837554464243,0.02533726817970184,0.08772624091434432,0.0233053181201093,0.002104147431307007,0.999999999718624
2004-02-27,2004-01-30,ft_med_ef21_fc60_sample_sleeves,0.024592023565924263,0.018497150674482935,0.01878657831830077,0.01860168521586654,0.023013751381251224,0.006094872891441328,0.007346620820001694,0.04553162652853938,0.02148217666503011,0.008206473235116703,0.04577356171274839,0.03579517519075154,0.017345445275416184,0.06654710310380893,0.014570774432949003,0.0028293672969255915,2.8137611133096634e-10
2004-03-31,2004-02-27,ft_med_ef21_fc60_sample_sleeves,0.0061663018833812994,0.004022415098469444,0.007527301252002309,0.0038764246392006714,0.002624079809833984,0.0021438867849118554,0.00790067901068805,0.045585279287801164,0.02926561918936152,0.008601641973015843,0.04566730351184113,0.03821769873631237,0.01786767637835822,0.06581861310561224,0.01612013037897029,0.0017954786779154645,1.0
2004-04-30,2004-03-31,ft_med_ef21_fc60_sample_sleeves,-0.0420634887546802,-0.03564441835228433,-0.030070330590391537,-0.0350913766533767,-0.033381666434607285,-0.0064190704023958725,0.012038257879593603,0.041259956503289674,0.03485349163987117,0.011285910772222926,0.04241133229040289,0.07741636676649333,0.023624343683241525,0.061361149279579495,0.02070074579583692,0.003013451773451075,3.2145552667863254e-18
2004-05-28,2004-04-30,ft_med_ef21_fc60_sample_sleeves,0.020979745346913155,0.01773076920454065,0.01633567156577829,0.01764315381942478,0.02118077846039894,0.003248976142372507,0.014457183400346817,0.03825326860170919,0.05550940045795111,0.014170981366403651,0.038010262341151436,0.10234597178979599,0.02460550341713374,0.050086078636002056,0.022363711188391467,0.0023805643387074886,4.358685312107587e-15
2004-06-30,2004-05-28,ft_med_ef21_fc60_sample_sleeves,0.044662205389954204,0.03286829523033388,0.023869444492009454,0.03238779621012508,0.03316022279117336,0.011793910159620322,0.015268852910362328,0.038144332616733216,0.0632346838915932,0.015337827183628338,0.03789616602547532,0.08867694952933261,0.02364087336981296,0.04704842751369933,0.02241424916053593,0.001330865037596235,4.3589551174536606e-15
2004-07-30,2004-06-30,ft_med_ef21_fc60_sample_sleeves,-0.04927874726547437,-0.047009457168809915,-0.04955745665487855,-0.04623098328720613,-0.049945178835024466,-0.0022692900966644544,0.018514063718378212,0.029663086440718328,0.06889111291873974,0.01931456460491947,0.026014179029416662,0.12554608364396538,0.023713407956840557,0.028824690301576906,0.021009638576709837,0.0035659228896413064,1.0
2004-08-31,2004-07-30,ft_med_ef21_fc60_sample_sleeves,0.0042707005514710916,0.0018996556079508998,0.015042501046478973,0.009388131786641735,0.014457061223971586,0.0023710449435201918,0.004559552592699134,0.01671887902348676,0.23519411345559263,-0.011440531683501868,0.004699879737901508,0.44063088215387347,-0.01229128218576733,0.004871494716004002,0.00455955278356138,0.02059881438560822,0.8315403209656547
2004-09-30,2004-08-31,ft_med_ef21_fc60_sample_sleeves,0.041742734720802,0.028316755684715995,0.011012823380322478,0.020350650291372892,0.02039858375865683,0.013425979036086003,0.004600761230017858,0.016782925668048742,0.22064213401889732,-6.012770079434599e-05,0.013146966162147125,0.27640930929653146,-0.7946246298989552,1.511364641242847,0.01844977553393495,1.6863917117472118,0.936968252233524
2004-10-29,2004-09-30,ft_med_ef21_fc60_sample_sleeves,0.012064292620883564,0.01898066257733514,0.01402133904966522,0.01678604113439373,0.015795466349932473,-0.006916369956451576,0.0056181798608569734,0.016499120330066758,0.24064913906017613,0.0028676876263719624,0.014072902301143478,0.2775094180447292,0.022032882059643485,0.039007975063237735,0.022172394497172513,0.0014516453759996057,4.244203219036783e-08
2004-11-30,2004-10-29,ft_med_ef21_fc60_sample_sleeves,0.05650985659547513,0.057878573837208944,0.009308885770260625,0.03866396954977487,0.04576645140861145,-0.001368717241733812,0.0074511910414724785,0.0164898073807293,0.29748498302655196,0.004872012413107505,0.0144064764341516,0.3263819914024041,0.018775807165207607,0.028281529191823186,0.019603966291619916,0.0010008119574048077,0.8680661347108656
2004-12-31,2004-11-30,ft_med_ef21_fc60_sample_sleeves,0.016859758390203587,0.03128401253620511,0.02319581042903072,0.02770097887668382,0.032681631970055046,-0.01442425414600152,0.007623573794019222,0.01657470686860072,0.5163732584982579,0.002514363158363727,0.015032873238614146,0.5448252805450189,0.05148246135130948,0.06802329173380349,0.05148246003759023,0.004778237657071915,0.8680663312440717
2005-01-31,2004-12-31,ft_med_ef21_fc60_sample_sleeves,-0.0357163715690344,-0.022094785725333736,-0.0011071447672748866,-0.013260532313220205,-0.021829004232625595,-0.013621585843700663,0.008731414458115197,0.016931682729135162,0.6148840812660868,0.005152129473296325,0.01616469425521756,0.6579909039928414,0.038523044177322344,0.04420123560517339,0.03852304333817886,0.0026066411325408215,1.5744380017743645e-15
2005-02-28,2005-01-31,ft_med_ef21_fc60_sample_sleeves,0.029295484946668695,0.023309531835066424,0.005138621465246304,0.015369980584246025,0.024006254772686527,0.005985953111602271,0.006946357492642417,0.01582204273281719,0.4136566477763794,0.00553175663383677,0.014856643973061016,0.4369826052974607,0.02296758222777617,0.030272397909472646,0.023335133280185334,0.00046100036978165054,0.6213671315997609
2005-03-31,2005-02-28,ft_med_ef21_fc60_sample_sleeves,-0.019861030904818753,-0.018278995631305375,-0.009330833192597868,-0.013594867289018625,-0.014453914503452063,-0.0015820352735133776,0.005940703693020044,0.01373541995631632,0.41465676519800154,0.004691953335833719,0.012835577355131307,0.4455011137851159,0.020335165182900922,0.026721597531911417,0.02056855483991227,0.0002920874908170109,0.12161394551816093
2005-04-29,2005-03-31,ft_med_ef21_fc60_sample_sleeves,-0.030250503353201813,-0.030725513390084808,0.0010161008380597722,-0.013936332971565445,-0.015597045396905441,0.0004750100368829946,0.00488250619400015,0.013850412342463708,0.40032491153917843,0.003845456538462889,0.013246060651639035,0.43045785096933054,0.02348612227334381,0.03273545972815512,0.023486121753399283,0.00023364502421208393,0.7484521853298237
2005-05-31,2005-04-29,ft_med_ef21_fc60_sample_sleeves,0.032657966623729426,0.044313827474487484,0.02594275608974831,0.033796572441610606,0.02954502279312888,-0.011655860850758058,0.005637477537357543,0.01235194704062249,0.3372044117236595,0.005182131861572011,0.011425024135845844,0.383704535346179,0.014847151156105583,0.019338574657885164,0.014482738802972612,0.00045499626153772663,0.40531794795654635
2005-06-30,2005-05-31,ft_med_ef21_fc60_sample_sleeves,0.024662736692980816,0.022326753087247513,0.00920997792478049,0.016764775106866366,0.017449162688793294,0.0023359836057333036,0.007049789776934313,0.01325118742402229,0.27556404690177927,0.007105338749193342,0.012206685177818623,0.32328049844592815,0.01388472232467013,0.017063729163353403,0.01316131841425816,0.0009243033294827815,0.23079130689763525
2005-07-29,2005-06-30,ft_med_ef21_fc60_sample_sleeves,0.03331651020861639,0.04255051162086704,0.00038217684623143385,0.020915385055295662,0.015377541949772946,-0.009234001412250649,0.006398915889030884,0.013164275022364946,0.3494339642484125,0.005938607066712353,0.012452657568587974,0.37663346016171567,0.015773245568815618,0.020294590038320005,0.015620777275685406,0.00019275355751831544,0.1299809530095467
2005-08-31,2005-07-29,ft_med_ef21_fc60_sample_sleeves,-0.0021786348077200745,-0.0035581720768856026,0.00997950605771097,0.0043671861802176346,0.004139718089960715,0.001379537269165528,0.006022146300929971,0.013011956413677058,0.3390422755435589,0.0056789871915725485,0.012417955437325006,0.3668352479477952,0.015639928100255527,0.020607818870532642,0.015439355703747085,0.00025039429893465814,0.09954480808014309
2005-09-30,2005-08-31,ft_med_ef21_fc60_sample_sleeves,0.0028596008274645716,0.00797819670265789,-0.008508406601931527,0.0004307896860807459,-0.0035071968147149077,-0.005118595875193319,0.006097394052054185,0.012925006154153923,0.26390466407452245,0.006286609080138635,0.012294642212847741,0.30630309797546806,0.013651506860140876,0.018117487189916074,0.012971093907336133,0.0008361479648718968,0.11943121004221839
2005-10-31,2005-09-30,ft_med_ef21_fc60_sample_sleeves,-0.028938242133216524,-0.028313273923346448,-0.016626146599220664,-0.022452207836893587,-0.022101783320061935,-0.0006249682098700762,0.004751600106825133,0.011820292174419982,0.25483254007652634,0.004966215767307778,0.011417443933845079,0.2972614109668247,0.012769020266761409,0.018307746216496844,0.012096058753194399,0.0008027843178390258,0.1266618134898434
2005-11-30,2005-10-31,ft_med_ef21_fc60_sample_sleeves,0.04337359639834733,0.04282494849954321,0.019728051206820342,0.030736793899953537,0.025050451548310027,0.0005486478988041207,0.002808941734806969,0.012034908012936862,0.26762471862004655,0.0028406316228148532,0.012065309143108452,0.30235645248078125,0.018335262401305192,0.030653111164671724,0.017619037504439133,0.0008212948467538265,0.31864490553246166
2005-12-30,2005-11-30,ft_med_ef21_fc60_sample_sleeves,0.0042585949373325,0.005708781824457073,0.009967904189192972,0.009966330710126339,0.01694021019635944,-0.0014501868871245735,0.003212943370639874,0.012202444206722576,0.23467029673089146,0.003431006464223024,0.012138199787341227,0.26996745746818024,0.015024076058420712,0.025400215428494334,0.014241574356414556,0.0008929051481699406,5.8405783977505635e-12
2006-01-31,2005-12-30,ft_med_ef21_fc60_sample_sleeves,0.050821159637758274,0.050713860355906255,0.008343225250351517,0.03060876142412644,0.027135813155179076,0.00010729928185201909,0.0038847346194353658,0.01210538348002728,0.26871627551065624,0.003908412653448787,0.011949621075404123,0.2950722847757714,0.014688847439265122,0.023165825931853918,0.014275343589130615,0.0004834149163505026,4.109888343021197e-11
2006-02-28,2006-01-31,ft_med_ef21_fc60_sample_sleeves,0.002500739144070791,0.00042132553535019425,0.004541686733380926,0.0019593946605875536,0.0031137134684733818,0.002079413608720597,0.00635283183415255,0.01049289322374475,0.3979169471649653,0.005593995171853772,0.010000589905141022,0.39927846959573166,0.012732463583102418,0.015087622047981954,0.012989299809917882,0.0003439823010181451,0.5549149982905142
2006-03-31,2006-02-28,ft_med_ef21_fc60_sample_sleeves,0.012812028030600078,0.028122107374029603,-0.0052136965659389765,0.0068810573649446235,0.002408374592383111,-0.015310079343429525,0.006476640622809498,0.010393407093320775,0.34571221191760554,0.006087457135950431,0.00984483737361901,0.35904027335011596,0.011803879933656202,0.013708911727677263,0.011764537425803311,5.289237633690268e-05,0.06606437509445189
2006-04-28,2006-03-31,ft_med_ef21_fc60_sample_sleeves,0.016784415130339476,0.009013961752020272,0.0019314895870333605,0.0021826211596883147,0.008535285636327695,0.007770453378319204,0.005633788738705524,0.010547547952997005,0.35212948962537866,0.005252832928643354,0.010193454177102405,0.36293306832625066,0.012432027146661412,0.015681787188637036,0.01248552308210037,6.8632867952773e-05,0.11049743099087353
2006-05-31,2006-04-28,ft_med_ef21_fc60_sample_sleeves,-0.030556637716408194,-0.036645700825095405,-0.012738048618215895,-0.02153782014996868,-0.02183611576204601,0.006089063108687211,0.006154350831384797,0.010262333205857377,0.5216532938426386,0.004747859855892151,0.010041314500188572,0.4914778068861281,0.015185135657863162,0.017957710340596754,0.016079784582001603,0.001204478736509434,0.1934070696010947
2006-06-30,2006-05-31,ft_med_ef21_fc60_sample_sleeves,-0.0007697283328101218,0.0003766712852435939,0.005212908759644652,0.002614287904827841,9.881638748109099e-05,-0.0011463996180537156,0.003956587401733559,0.009969512309931327,0.43307776962456523,0.0032487490782631594,0.010040442862096625,0.4267187529886053,0.01649006958904343,0.022620699400081958,0.016490069259522684,0.001123810019667652,0.6907170638745431
2006-07-31,2006-06-30,ft_med_ef21_fc60_sample_sleeves,0.00021087071639429923,-0.01285481799974482,0.01511089170346248,0.001083576017274814,0.004934855123577776,0.01306568871613912,0.004413972780169461,0.009963679275350853,0.3773798179977568,0.004081702183004633,0.009881939042016485,0.38602214610609786,0.013317092360972473,0.017849506758826128,0.013442706186108114,0.00015642929308071595,0.6800834597577547
2006-08-31,2006-07-31,ft_med_ef21_fc60_sample_sleeves,0.02085165730848597,0.020297993755842833,0.01889762514276196,0.019536217654318462,0.019273743603682544,0.0005536635526431355,0.005234362169014437,0.010529293370342668,0.37191939864119067,0.004900342439617376,0.0103005440062169,0.3797085040281174,0.013121712887734215,0.01685552221590054,0.013208310440616345,0.00010998584539863064,0.29238184172300197
2006-09-29,2006-08-31,ft_med_ef21_fc60_sample_sleeves,0.007409210931206771,0.01258797285327437,0.015339679666717896,0.01289409363021654,0.012452135020779579,-0.0051787619220676,0.0060179602901370656,0.010895777576485247,0.3177118363687986,0.005990967379371517,0.010472541581228532,0.3389060605660509,0.012195178491149266,0.014941620324272941,0.011946157891994876,0.0003207148341134268,0.13188685626033006
2006-10-31,2006-09-29,ft_med_ef21_fc60_sample_sleeves,0.03198316315514352,0.03865488388472913,0.016305930086144435,0.02521275713275721,0.02088358246786875,-0.006671720729585613,0.0061678786348663035,0.01048668929271577,0.2335247431174441,0.006682138349233504,0.009958946142084767,0.27679963081187675,0.010790577042885526,0.012655461502841685,0.010065755623265527,0.0009248910459555733,0.34698075502609954
2006-11-30,2006-10-31,ft_med_ef21_fc60_sample_sleeves,0.022748410807427774,0.026145495403707364,0.016984041174992127,0.02124429624269577,0.019380532561674744,-0.00339708459627959,0.007549017123501317,0.010462852433877429,0.3981769575558403,0.006909235415502493,0.009895913135086275,0.3932512120831942,0.012483041153750731,0.013301514137324702,0.012603236873682776,0.00017324896283628914,0.0710920530745502
2006-12-29,2006-11-30,ft_med_ef21_fc60_sample_sleeves,0.022795565891955836,0.0045346729750389125,0.0008666852569488037,0.0004671317160668845,0.009472199363988262,0.018260892916916925,0.008046469707749398,0.010669441008944488,0.3521519176919659,0.007700509489851905,0.009986943095574626,0.3606615977293375,0.012371893743931774,0.012658753288948632,0.012241499962039335,0.00019138732580304093,0.04611399037542045
2007-01-31,2006-12-29,ft_med_ef21_fc60_sample_sleeves,0.009563501512751189,0.01976556063377912,0.003489653267648219,0.011100480269039485,0.007042175950843093,-0.010202059121027932,0.008628071458414537,0.010309149240093508,0.36886524208748095,0.008166710389024482,0.00957218585734085,0.3725054030003462,0.012346050032655596,0.011769325154568874,0.01223839527781211,0.00016947562342251802,0.1809879003745778
2007-02-28,2007-01-31,ft_med_ef21_fc60_sample_sleeves,-0.0027769035234504833,0.0008473253453708702,0.006065144872853441,0.00529715611881064,-0.0022135548987809958,-0.0036242288688213536,0.008828157071676845,0.010725982820126547,0.45672221060002777,0.007791596904718938,0.010079099795927186,0.43187748840537754,0.013422493877761718,0.013228942060851456,0.013684592424858462,0.00041227385140084653,0.16956440451983104
2007-03-30,2007-02-28,ft_med_ef21_fc60_sample_sleeves,0.00919683556685708,0.009372305969145994,0.003051373597389365,0.005444931580142831,0.007610913399910715,-0.00017547040228891274,0.007890742367797979,0.010544297413642538,0.49711891403523684,0.006698828382307677,0.010153733068314786,0.46381192405780086,0.013837124207374835,0.014593156362295032,0.01438766454621372,0.000806886005580923,0.1995969994456363
2007-04-30,2007-03-30,ft_med_ef21_fc60_sample_sleeves,0.0331713920919017,0.026767335033872346,0.021242118149636204,0.022029940731756893,0.029555305174715555,0.006404057058029357,0.007599139084856838,0.010600114475254026,0.5239565225273743,0.00633406980672503,0.010328484622625563,0.4865501097810355,0.014528484605975901,0.015642470454880254,0.015215937730526508,0.0009856401058104594,0.19220592628113636
2007-05-31,2007-04-30,ft_med_ef21_fc60_sample_sleeves,0.019079632711229266,0.02963754379959663,0.004424530551834734,0.01790576193603113,0.014392336132353495,-0.010557911088367365,0.008285187966887592,0.010820625531325965,0.5339681079160961,0.0070555986973904646,0.010473533627377638,0.496803954777117,0.01477951636573906,0.015158506249266743,0.015361328383838883,0.0008631013216869647,0.07199670228925109
2007-06-29,2007-05-31,ft_med_ef21_fc60_sample_sleeves,-0.01619884479197283,-0.01638662416134857,-0.009149382591131476,-0.013074560288249455,-0.014256225768081556,0.00018777936937573736,0.007960930290396491,0.010869789188680926,0.5860245383637008,0.006689143833833261,0.010688013580327942,0.5422326907275841,0.0159491048143609,0.016503645477237518,0.01667290725487367,0.0010540311113144613,0.22576721233842378
2007-07-31,2007-06-29,ft_med_ef21_fc60_sample_sleeves,-0.026043615809967155,-0.0336463920378894,0.0015937325012238145,-0.01726920767544134,-0.019682949421432876,0.007602776227922242,0.006297156337105905,0.011168167803692206,0.38467740526301547,0.006108428553662441,0.010959556861489559,0.3887614948681293,0.01375276394629578,0.01644459716855874,0.013770723588032349,2.3520475964551028e-05,0.1919127816859404
2007-08-31,2007-07-31,ft_med_ef21_fc60_sample_sleeves,0.007315833312461269,0.012535754088206974,0.013302180602607678,0.013529484314250828,0.008389629769781774,-0.005219920775745705,0.007262728836752795,0.010600274040996976,0.26722114878242925,0.007604734400438539,0.009848315095269695,0.311588134777392,0.011578669145841136,0.012152041169211803,0.010929885162843577,0.0008857428059950854,0.3237727802932879
2007-09-28,2007-08-31,ft_med_ef21_fc60_sample_sleeves,0.029915601134006292,0.032390471763126774,0.019465344208396976,0.02442025648936809,0.0277949646416619,-0.002474870629120482,0.007297486908200479,0.010622495826124241,0.19752869955331012,0.007537175685225688,0.009840610625667264,0.2600309471849377,0.010878052752397577,0.011822064078580444,0.01016689832040317,0.0009359858109755429,0.03510603670219337
2007-10-31,2007-09-28,ft_med_ef21_fc60_sample_sleeves,0.023075474835499803,0.024455859735103034,0.01525240020546272,0.019782415894015675,0.021862073040921845,-0.0013803848996032306,0.007273013983826409,0.010707465048358036,0.2216954532701695,0.007476772651666681,0.009989799389465686,0.2729661692465555,0.011120183808451381,0.012183039783216458,0.01050545394137104,0.0008157606466245715,0.019146462092624668
2007-11-30,2007-10-31,ft_med_ef21_fc60_sample_sleeves,-0.013446881442708673,-0.04249318295099389,0.004162425546039804,-0.017894247899272082,-0.0072468642850457435,0.02904630150828522,0.0071578502019124845,0.010455931814284305,0.2514482504828999,0.007318890076734997,0.00986921085918074,0.29205142881422863,0.011205571697490105,0.012211719638753756,0.010722001551956444,0.0006479817022621153,0.07904419161210974
2007-12-31,2007-11-30,ft_med_ef21_fc60_sample_sleeves,-0.004603368190391843,-0.002597757642778355,-0.0064014108546837445,-0.0018356810133255284,-0.007351427588016785,-0.002005610547613488,0.007205523171023105,0.010583748258102299,0.24063523651925076,0.007345132761471509,0.009981686670749066,0.28251308276717385,0.011177320529539939,0.012313257471738682,0.010687988180640496,0.0006520206127921955,0.15954882466579706
2008-01-31,2007-12-31,ft_med_ef21_fc60_sample_sleeves,0.0222480255091159,-0.03662773436644742,0.0014616481141510598,-0.012907049170361562,0.005738592587107757,0.05887575987556332,0.007065868828630772,0.010659609114995222,0.26035695968401423,0.006996645666983375,0.01008112697124186,0.295714851048291,0.011292024025722982,0.012807077608057419,0.010954257997339284,0.0004493409763466381,0.20724775781966392
2008-02-29,2008-01-31,ft_med_ef21_fc60_sample_sleeves,0.014788542979155954,-0.015151358522716912,-0.0038607377174650786,-0.005088309102225588,0.0038652832974389335,0.029939901501872868,0.006942065767420916,0.011013821388882506,0.19377515827813677,0.006885003550701573,0.010268042752403327,0.2432535655858964,0.01061003876579197,0.012746591542531329,0.01010645901363196,0.0006465951201516204,0.2128050565818437
2008-03-31,2008-02-29,ft_med_ef21_fc60_sample_sleeves,-0.006586143405616086,-0.008806915035235768,0.00253816643753478,-0.0037339800822742686,-0.003511521114741907,0.0022207716296196818,0.007497578855739448,0.010626223274986099,0.2216523540769918,0.007287156458941458,0.009811477238145495,0.26335943104625054,0.010766197744066766,0.011925772757837823,0.010392496539158013,0.0005128848724845166,0.11073932434732714
2008-04-30,2008-03-31,ft_med_ef21_fc60_sample_sleeves,-0.0064441239824777835,0.03815264808651683,0.0004204041649654682,0.013502188401425698,-0.004575851702213534,-0.044596772068994615,0.007592121521590703,0.010599986347817284,0.19843697335750005,0.0073771187488044145,0.009738422665707703,0.24320845558536808,0.010503695795178118,0.01162027217306509,0.010100649451477952,0.0005557859297033798,0.07712290968838462
2008-05-30,2008-04-30,ft_med_ef21_fc60_sample_sleeves,0.007234652364850099,0.0288092995505456,-0.0029314487507085007,0.010991883427274335,0.003120019345819556,-0.0215746471856955,0.006953085646366846,0.010840143808780775,0.15245104925663538,0.006937275469326198,0.01012661682965231,0.20173685990323864,0.009919395167993823,0.012109117781211338,0.009396803066967552,0.0006630497908251707,0.15436707121979565
