date,decision_date,trial_id,coef_r_mvp,coef_sigma_mvp,coef_u,fc_r_mvp,fc_sigma_mvp,fc_u,rhat_tp,sigmahat_tp,r_star,distance
2008-03-31,2008-02-29,ft_med_ef21_fc60_sample_sleeves,0.007497578855739448,0.010626223274986099,0.2216523540769918,0.007287156458941458,0.009811477238145495,0.26335943104625054,0.010766197744066766,0.011925772757837823,0.010392496539158013,0.0005128848724845166
2008-04-30,2008-03-31,ft_med_ef21_fc60_sample_sleeves,0.007592121521590703,0.010599986347817284,0.19843697335750005,0.0073771187488044145,0.009738422665707703,0.24320845558536808,0.010503695795178118,0.01162027217306509,0.010100649451477952,0.0005557859297033798
2008-05-30,2008-04-30,ft_med_ef21_fc60_sample_sleeves,0.006953085646366846,0.010840143808780775,0.15245104925663538,0.006937275469326198,0.01012661682965231,0.20173685990323864,0.009919395167993823,0.012109117781211338,0.009396803066967552,0.0006630497908251707
2008-06-30,2008-05-30,ft_med_ef21_fc60_sample_sleeves,0.005788888271914333,0.01062803445494759,0.20975934327514975,0.0059984191768820885,0.010528972427982312,0.24233279182067163,0.010477071514622934,0.01391513861260288,0.010090070083256467,0.00047055309302639916
2008-07-31,2008-06-30,ft_med_ef21_fc60_sample_sleeves,0.0053349416116177115,0.011541580803783003,0.3356401211488655,0.005633017096286761,0.011907004292566201,0.33490267195296763,0.014062143440809458,0.018812986218420917,0.013984006010031559,9.68476835894386e-05
2008-08-29,2008-07-31,ft_med_ef21_fc60_sample_sleeves,0.0043970101343892305,0.011211072146916998,0.23083600438535173,0.0050750494141823576,0.011857945679046196,0.2519448053809728,0.012055509470500386,0.018276040138594577,0.011524996762356935,0.0006192816968103998
2008-09-30,2008-08-29,ft_med_ef21_fc60_sample_sleeves,0.0038451237148264504,0.010953351812468157,0.16367913925263108,0.004729348960767539,0.01172757007486168,0.1960255754499179,0.010430039296559206,0.017416076709921523,0.009554632466098062,0.0009835306049421984
2008-10-31,2008-09-30,ft_med_ef21_fc60_sample_sleeves,0.003922353700873327,0.012011701121088637,0.298013505660296,0.004852997588198259,0.013070699403103184,0.29559408932124426,0.015258985669631075,0.023176968035192484,0.014891810677488918,0.00043514555290102586
2008-11-28,2008-10-31,ft_med_ef21_fc60_sample_sleeves,-0.0017731462207385216,0.026485973896514726,0.2339362442284211,0.002545025816842631,0.031238785667484458,0.17060375083225432,0.06796112899595232,0.1614278043377524,0.06796112794853908,0.014837688981336453
2008-12-31,2008-11-28,ft_med_ef21_fc60_sample_sleeves,-0.001018242826990297,0.025807176375454252,0.28765197120666103,0.00245121704141374,0.028742833135241716,0.24528123699569956,0.08512003115525275,0.16937705481550736,0.08512002857512556,0.006710580626375775
