decision_date,feature_end,date,label_start,n_names,n_sleeves,include_thin,n_thin,strategy_id,ticker,weight,thin_lt5y,configuration_id
2000-03-31,2000-03-31,2000-04-28,2000-04-01,1,1,False,0,minvar_lw__0,SPY,1.0,False,0
2000-03-31,2000-03-31,2000-04-28,2000-04-01,1,1,False,0,equal_weight__0,SPY,1.0,False,0
2000-04-28,2000-04-28,2000-05-31,2000-04-29,1,1,False,0,spectral_risk_parity__0,SPY,1.0,False,0
2000-04-28,2000-04-28,2000-05-31,2000-04-29,1,1,False,0,erc__0,SPY,1.0,False,0
2000-04-28,2000-04-28,2000-05-31,2000-04-29,1,1,False,0,minvar_lw__0,SPY,1.0,False,0
2000-04-28,2000-04-28,2000-05-31,2000-04-29,1,1,False,0,equal_weight__0,SPY,1.0,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5479374006282012,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4520625993717987,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,erc__0,SPY,0.5373676273677676,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,erc__0,MDY,0.4626323726322324,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,minvar_lw__0,SPY,0.7085001904530666,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,minvar_lw__0,MDY,0.29149980954693344,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-05-31,2000-05-31,2000-06-30,2000-06-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5472734290543478,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4527265709456522,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,erc__0,SPY,0.5368733930869336,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,erc__0,MDY,0.46312660691306634,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,minvar_lw__0,SPY,0.7070060349803133,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,minvar_lw__0,MDY,0.29299396501968666,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-06-30,2000-06-30,2000-07-31,2000-07-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5453636096884784,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,spectral_risk_parity__0,MDY,0.4546363903115216,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,erc__0,SPY,0.5353978340847803,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,erc__0,MDY,0.4646021659152198,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,minvar_lw__0,SPY,0.6977217792147291,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,minvar_lw__0,MDY,0.30227822078527095,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,equal_weight__0,SPY,0.5,False,0
2000-07-31,2000-07-31,2000-08-31,2000-08-01,2,2,False,0,equal_weight__0,MDY,0.5,False,0
2000-08-31,2000-08-31,2000-09-29,2000-09-01,2,2,False,0,spectral_risk_parity__0,SPY,0.5495470628657947,False,0
